att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,target
-0.89928,-0.81337,-0.6306,-0.38485,-0.095312,0.21716,0.52009,0.80976,1.1174,1.4284,1.5948,1.547,1.4706,1.5593,1.5765,1.4439,1.1896,0.87613,0.5649,0.30129,-0.00321,-0.30572,-0.56847,-0.78928,-0.84124,-0.78328,-0.61275,-0.3532,-0.06954,0.23365,0.52444,0.84134,1.1106,1.4107,1.5273,1.5534,1.4542,1.4827,1.4738,1.5997,1.6162,1.4585,1.1879,0.88388,0.58022,0.2737,-0.031289,-0.33469,-0.60959,-0.8061,-0.66278,-0.79752,-0.99031,-1.1351,-1.3076,-1.399,-1.3131,-1.1773,-1.0071,-0.86655,-0.75087,-0.62209,-0.53358,-0.57072,-0.70892,-0.83433,-0.95408,-1.1116,-1.2757,-1.4022,-1.362,-1.1831,-1.0056,-0.81771,-0.64194,-0.49501,-0.34889,-0.31835,-0.36738,-0.53699,1
-0.94461,-0.85864,-0.61168,-0.35323,-0.05004,0.24602,0.56668,0.85019,1.1383,1.4037,1.5613,1.606,1.5904,1.6416,1.6481,1.4349,1.2054,0.92047,0.66859,0.41319,0.1475,-0.17153,-0.44595,-0.71489,-0.89004,-0.87471,-0.7145,-0.46089,-0.16726,0.12127,0.41031,0.68365,0.94118,1.2346,1.5172,1.5961,1.5298,1.5745,1.5854,1.575,1.6686,1.4244,1.114,0.81706,0.55112,0.24477,-0.039874,-0.34054,-0.61248,-0.83535,-0.53171,-0.58367,-0.70485,-0.82901,-0.98184,-1.1227,-1.2533,-1.3074,-1.2118,-1.0795,-0.93476,-0.76952,-0.62742,-0.55579,-0.57265,-0.60587,-0.63876,-0.7172,-0.79388,-0.93013,-1.0506,-1.1771,-1.2914,-1.3033,-1.1792,-1.0157,-0.88467,-0.73295,-0.59307,-0.56539,0
-0.83396,-0.75118,-0.53805,-0.27638,-0.057999,0.25025,0.53614,0.85458,1.1102,1.3858,1.602,1.6144,1.5799,1.5588,1.4191,1.1706,0.86321,0.56097,0.2816,-0.027866,-0.27167,-0.51504,-0.70268,-0.7998,-0.76958,-0.60245,-0.37052,-0.091024,0.19135,0.48511,0.74813,1.0164,1.3004,1.489,1.4969,1.527,1.5817,1.6002,1.6394,1.7472,1.6794,1.4039,1.1153,0.82172,0.54295,0.22875,-0.042599,-0.32612,-0.57028,-0.76407,-0.50787,-0.59244,-0.70778,-0.81962,-0.96938,-1.1311,-1.2831,-1.37,-1.2621,-1.1242,-1.0022,-0.86703,-0.72567,-0.58872,-0.54939,-0.55191,-0.59856,-0.64438,-0.73274,-0.8746,-1.0154,-1.1536,-1.2739,-1.3555,-1.2669,-1.1172,-0.96301,-0.80251,-0.69296,-0.5474,1
-0.85601,-0.75835,-0.57943,-0.29975,0.020358,0.32003,0.64262,0.91111,1.2422,1.5058,1.5772,1.5667,1.6262,1.5166,1.385,1.1054,0.81855,0.50174,0.2011,-0.079074,-0.36326,-0.61628,-0.82199,-0.92596,-0.83653,-0.65358,-0.4228,-0.19009,0.13503,0.42722,0.71119,1.0113,1.3058,1.5519,1.56,1.557,1.5529,1.6226,1.6223,1.7137,1.6718,1.371,1.0862,0.8114,0.53271,0.22985,-0.077049,-0.36898,-0.61462,-0.81038,-0.45808,-0.5396,-0.62892,-0.82816,-0.98551,-1.1401,-1.2727,-1.3424,-1.2486,-1.0979,-0.9497,-0.81168,-0.67878,-0.59845,-0.50695,-0.5249,-0.53858,-0.63595,-0.78908,-0.94939,-1.101,-1.2438,-1.3225,-1.291,-1.1774,-1.0071,-0.86177,-0.67862,-0.51831,-0.41344,1
-0.91637,-0.79931,-0.64674,-0.35856,-0.062391,0.26261,0.58121,0.90942,1.205,1.4816,1.5532,1.5992,1.5643,1.5737,1.417,1.1903,0.87968,0.58466,0.27492,-0.031702,-0.3235,-0.58738,-0.80708,-0.93736,-0.89569,-0.68556,-0.41871,-0.11354,0.1899,0.45848,0.7535,1.0424,1.3455,1.5411,1.5305,1.5465,1.5792,1.6127,1.6488,1.7515,1.5731,1.2884,1.0263,0.74959,0.47726,0.17233,-0.094401,-0.37117,-0.65248,-0.85491,-0.40441,-0.44499,-0.57736,-0.75347,-0.91918,-1.1037,-1.2758,-1.3502,-1.2616,-1.1115,-0.94527,-0.78473,-0.60966,-0.49094,-0.44994,-0.49458,-0.56552,-0.67021,-0.78872,-0.94906,-1.0937,-1.2268,-1.3367,-1.3481,-1.1937,-1.0389,-0.91244,-0.73747,-0.55088,-0.41737,1
-0.91652,-0.82895,-0.59333,-0.32512,0.003184,0.30423,0.59407,0.92615,1.2445,1.5462,1.6534,1.539,1.5077,1.6037,1.582,1.3105,1.0127,0.70753,0.38988,0.096252,-0.20318,-0.52487,-0.7943,-0.91391,-0.90491,-0.70802,-0.47663,-0.18849,0.096689,0.3772,0.64578,0.91347,1.1886,1.4448,1.4985,1.5523,1.4636,1.4495,1.478,1.5784,1.6178,1.4158,1.1171,0.84094,0.54834,0.25908,-0.025218,-0.30653,-0.58083,-0.8208,-0.42882,-0.55721,-0.69722,-0.83203,-1.0139,-1.1871,-1.3251,-1.3398,-1.2369,-1.0762,-0.92434,-0.76182,-0.63819,-0.57141,-0.53457,-0.56245,-0.6357,-0.75489,-0.91615,-1.0582,-1.2014,-1.3323,-1.3777,-1.2526,-1.0723,-0.92042,-0.76847,-0.60604,-0.43256,-0.37923,1
-1.0041,-0.90903,-0.66964,-0.36451,-0.078415,0.25099,0.55316,0.88664,1.2033,1.5512,1.7192,1.5923,1.5052,1.6549,1.6701,1.4452,1.2212,0.94713,0.65815,0.35695,0.057445,-0.25238,-0.55648,-0.77144,-0.94723,-0.94545,-0.79039,-0.51602,-0.22459,0.085796,0.38643,0.68678,0.98446,1.2913,1.5133,1.4687,1.4347,1.4896,1.48,1.577,1.7485,1.4661,1.1645,0.85688,0.55569,0.23653,-0.073082,-0.39134,-0.67878,-0.91474,-0.50287,-0.55755,-0.69043,-0.79315,-0.93398,-1.0475,-1.1897,-1.2521,-1.1829,-1.0705,-0.94228,-0.80619,-0.63794,-0.60018,-0.54312,-0.54891,-0.5808,-0.64859,-0.69819,-0.82548,-0.98132,-1.1354,-1.2736,-1.2456,-1.1584,-1.0335,-0.86583,-0.71464,-0.61269,-0.53856,1
-0.68243,-0.61395,-0.48281,-0.21752,0.018885,0.2663,0.53666,0.76755,1.0384,1.2824,1.4017,1.5573,1.5718,1.4306,1.2842,1.0659,0.84204,0.61443,0.47758,0.18385,-0.075273,-0.29901,-0.47034,-0.62265,-0.65072,-0.54301,-0.35182,-0.083405,0.19003,0.48246,0.75248,1.0378,1.3236,1.5655,1.6734,1.6943,1.5657,1.5378,1.5461,1.5951,1.6599,1.4927,1.2204,0.93783,0.65666,0.38654,0.10949,-0.16068,-0.41232,-0.60478,-0.77454,-0.79827,-0.86602,-0.95544,-1.0172,-1.0945,-1.1454,-1.1445,-1.1207,-1.097,-1.0742,-0.99918,-0.94171,-0.87976,-0.815,-0.80205,-0.82731,-0.86464,-0.94393,-1.0213,-1.0947,-1.1584,-1.1954,-1.2223,-1.1463,-1.0533,-0.95624,-0.8807,-0.82291,-0.78381,0
-0.76632,-0.68863,-0.49442,-0.26313,0.02069,0.33468,0.56837,0.8409,1.0932,1.342,1.5024,1.4801,1.4833,1.4491,1.2945,1.1501,0.91134,0.65852,0.4109,0.13012,-0.16426,-0.44063,-0.63983,-0.8109,-0.76278,-0.65567,-0.42355,-0.15128,0.14777,0.43714,0.71938,1.0096,1.247,1.4957,1.7267,1.7004,1.5894,1.4838,1.481,1.595,1.7017,1.5699,1.2834,0.99191,0.69365,0.38546,0.065261,-0.23458,-0.50456,-0.67888,-0.70698,-0.75161,-0.85606,-0.93055,-0.99268,-1.0356,-1.111,-1.1696,-1.1629,-1.1036,-1.0169,-0.91789,-0.85668,-0.80593,-0.711,-0.66562,-0.77289,-0.80527,-0.87467,-0.93177,-1.0256,-1.12,-1.173,-1.1903,-1.169,-1.0982,-0.98079,-0.87984,-0.75202,-0.74674,0
-0.78515,-0.71342,-0.50319,-0.27779,-0.004255,0.2774,0.5625,0.82928,1.1043,1.3798,1.5564,1.5697,1.5747,1.5754,1.4534,1.2269,1.0383,0.77831,0.52775,0.21884,-0.052496,-0.32081,-0.595,-0.78969,-0.82565,-0.70027,-0.48037,-0.21805,0.067082,0.36558,0.6361,0.91464,1.2185,1.5027,1.5843,1.4901,1.5496,1.5797,1.5216,1.6161,1.6221,1.4516,1.1404,0.84639,0.54967,0.24964,-0.041928,-0.34278,-0.58899,-0.72894,-0.51507,-0.62196,-0.7219,-0.87659,-0.99255,-1.149,-1.2847,-1.3686,-1.2631,-1.1384,-1.0593,-0.93657,-0.81751,-0.72356,-0.6295,-0.56276,-0.61164,-0.70588,-0.85276,-0.94676,-1.0794,-1.2218,-1.3196,-1.3077,-1.1647,-1.0536,-0.8799,-0.74678,-0.58632,-0.47212,1
-0.761,-0.6774,-0.44411,-0.25299,0.037738,0.33596,0.63403,0.87153,1.118,1.3692,1.5053,1.5632,1.539,1.4871,1.3644,1.1134,0.87837,0.60359,0.33176,0.075017,-0.19057,-0.44778,-0.66413,-0.7434,-0.67019,-0.46697,-0.21237,0.054296,0.32959,0.59272,0.85274,1.1129,1.3726,1.4703,1.5034,1.4708,1.5342,1.5491,1.7203,1.7193,1.6427,1.3774,1.1081,0.83922,0.58821,0.29759,0.011177,-0.25309,-0.50576,-0.70845,-0.77254,-0.792,-0.89671,-0.9434,-1.0163,-1.0637,-1.1169,-1.1206,-1.1043,-1.0503,-0.9918,-0.96867,-0.91282,-0.86883,-0.84946,-0.8626,-0.88841,-0.88348,-0.96605,-1.0282,-1.0241,-1.0735,-1.1263,-1.1218,-1.0875,-1.0416,-0.97593,-0.87156,-0.78071,-0.77603,0
-0.98702,-0.89382,-0.65203,-0.39367,-0.11853,0.20313,0.54165,0.77882,1.0522,1.2992,1.511,1.4719,1.425,1.5063,1.4186,1.1959,0.94407,0.64718,0.35198,0.03489,-0.28722,-0.49731,-0.77497,-0.97384,-0.97081,-0.78492,-0.50663,-0.18461,0.11874,0.43405,0.74107,1.0134,1.3211,1.618,1.9029,1.8077,1.5869,1.474,1.5392,1.5831,1.6657,1.4665,1.1803,0.8836,0.56136,0.25805,-0.036206,-0.37643,-0.66253,-0.90903,-0.56401,-0.49765,-0.45403,-0.64848,-0.80241,-0.98982,-1.143,-1.1376,-1.159,-1.1259,-1.1609,-1.0507,-0.88237,-0.66172,-0.60166,-0.53761,-0.59141,-0.68878,-0.76637,-0.94813,-1.1256,-1.2647,-1.3365,-1.258,-1.0713,-0.8963,-0.71109,-0.52593,-0.47305,-0.45397,1
-0.96506,-0.85684,-0.64362,-0.39923,-0.086295,0.24066,0.55996,0.86681,1.159,1.4273,1.6483,1.5925,1.5925,1.6759,1.5393,1.367,1.1275,0.88962,0.60281,0.33966,0.028846,-0.27355,-0.57276,-0.78279,-0.89285,-0.89211,-0.75274,-0.48556,-0.20182,0.075825,0.35607,0.67416,0.94249,1.2106,1.479,1.5557,1.4959,1.5004,1.5681,1.6163,1.7167,1.5253,1.2485,0.92884,0.63598,0.30096,-0.021243,-0.3398,-0.62219,-0.86203,-0.38795,-0.43619,-0.61236,-0.7587,-0.93399,-1.1102,-1.2506,-1.3187,-1.2688,-1.168,-1.0221,-0.8697,-0.72722,-0.5927,-0.54259,-0.54026,-0.60208,-0.65749,-0.7514,-0.89365,-1.0433,-1.1882,-1.3161,-1.2896,-1.1638,-0.98893,-0.81799,-0.67634,-0.51997,-0.38933,1
-0.93021,-0.81934,-0.59989,-0.31039,-0.01868,0.30092,0.57781,0.90383,1.1673,1.482,1.6748,1.6342,1.5965,1.6703,1.5038,1.3483,1.0721,0.78115,0.5164,0.22723,-0.05893,-0.34506,-0.61655,-0.83014,-0.95587,-0.84062,-0.61541,-0.34163,-0.058525,0.18508,0.47523,0.73998,1.0317,1.2964,1.5197,1.5817,1.5781,1.5894,1.6069,1.7044,1.6572,1.3733,1.0992,0.82511,0.53217,0.22346,-0.064903,-0.36092,-0.6387,-0.85733,-0.5019,-0.57087,-0.72496,-0.84578,-0.97735,-1.1236,-1.2667,-1.3006,-1.1879,-1.0626,-0.92224,-0.7717,-0.64862,-0.55877,-0.55288,-0.57288,-0.62865,-0.68799,-0.78828,-0.92926,-1.0563,-1.1763,-1.2785,-1.2754,-1.1361,-0.99096,-0.8501,-0.71769,-0.57629,-0.53135,1
-0.92807,-0.82943,-0.60197,-0.32343,-0.024136,0.28506,0.58901,0.90511,1.1809,1.4609,1.6257,1.5348,1.5203,1.533,1.3742,1.1538,0.88766,0.61233,0.32652,0.036949,-0.25243,-0.53155,-0.76551,-0.93258,-0.8892,-0.6853,-0.42669,-0.13927,0.15577,0.45483,0.7486,1.015,1.2815,1.5718,1.6068,1.4474,1.5059,1.5243,1.6438,1.8244,1.7223,1.442,1.1488,0.85331,0.53665,0.23605,-0.073478,-0.36974,-0.65078,-0.87844,-0.57307,-0.52885,-0.61207,-0.74681,-0.88433,-1.0469,-1.1881,-1.2462,-1.2319,-1.1518,-1.0036,-0.88253,-0.75562,-0.64133,-0.59703,-0.63093,-0.6667,-0.73333,-0.79221,-0.91154,-0.97783,-1.0718,-1.1519,-1.1732,-1.1487,-1.0634,-0.89938,-0.7925,-0.69129,-0.64873,0
-0.63438,-0.58584,-0.42436,-0.19282,0.046246,0.32123,0.60309,0.82614,1.0595,1.2828,1.4717,1.5476,1.5168,1.5193,1.462,1.2444,1.0025,0.76133,0.47935,0.23003,-0.026068,-0.26318,-0.46547,-0.56929,-0.6089,-0.45467,-0.31466,-0.038859,0.25639,0.52858,0.80789,1.073,1.3416,1.49,1.5122,1.4499,1.467,1.5115,1.5662,1.6287,1.5974,1.3687,1.1211,0.85769,0.59433,0.32007,0.069774,-0.18533,-0.40759,-0.57395,-0.87464,-0.93529,-0.98871,-1.0313,-1.0676,-1.086,-1.1084,-1.1053,-1.0579,-0.99993,-0.99879,-1.0035,-0.96499,-0.93957,-0.95122,-0.94494,-0.95414,-0.99548,-1.0738,-1.152,-1.1888,-1.1644,-1.0893,-0.9943,-0.93729,-0.87812,-0.9282,-0.96353,-0.93947,-0.87377,0
-0.83553,-0.83324,-0.59544,-0.31951,-0.079386,0.24949,0.48861,0.82094,1.1051,1.4256,1.496,1.4206,1.3944,1.4926,1.529,1.2823,1.0318,0.7915,0.45115,0.12489,-0.14234,-0.44047,-0.67386,-0.82476,-0.86159,-0.77595,-0.52043,-0.2201,0.10747,0.42889,0.7468,1.0687,1.3881,1.5713,1.4834,1.4705,1.4474,1.4415,1.4943,1.6092,1.6862,1.5211,1.1847,0.92953,0.58543,0.27882,-0.04478,-0.343,-0.62615,-0.79061,-0.38936,-0.5029,-0.64778,-0.80871,-1.0133,-1.1945,-1.2866,-1.3907,-1.3294,-1.2228,-1.029,-0.84765,-0.80934,-0.64215,-0.50933,-0.47758,-0.49283,-0.60401,-0.74693,-0.9381,-1.1095,-1.2977,-1.4291,-1.3678,-1.2065,-1.0238,-0.83337,-0.65273,-0.45344,-0.36328,1
-0.83996,-0.73934,-0.54574,-0.34067,-0.058115,0.23941,0.57096,0.84263,1.1637,1.4056,1.576,1.5385,1.4911,1.582,1.4759,1.2931,0.99587,0.67071,0.37498,0.08259,-0.21087,-0.47919,-0.65582,-0.80583,-0.833,-0.67351,-0.43265,-0.17236,0.11929,0.4057,0.73363,1.0153,1.3229,1.5927,1.5836,1.5196,1.5453,1.5514,1.5707,1.6669,1.6212,1.373,1.0834,0.81006,0.51377,0.22035,-0.07255,-0.35165,-0.58187,-0.76802,-0.54643,-0.63556,-0.7644,-0.89842,-1.0572,-1.2221,-1.3231,-1.306,-1.1981,-1.0263,-0.87607,-0.76532,-0.6997,-0.61685,-0.59706,-0.54882,-0.57885,-0.73364,-0.87187,-1.0201,-1.1555,-1.279,-1.3499,-1.262,-1.1706,-0.99453,-0.8114,-0.66219,-0.51839,-0.50166,1
-0.92622,-0.86822,-0.631,-0.31956,-0.008684,0.30089,0.61308,0.96272,1.2454,1.5338,1.5754,1.4534,1.447,1.525,1.2896,1.0221,0.81327,0.50936,0.23686,-0.067584,-0.35596,-0.64965,-0.85959,-0.94614,-0.82259,-0.61735,-0.35748,-0.038488,0.2624,0.5418,0.86107,1.1746,1.4694,1.6504,1.5697,1.4328,1.4637,1.5931,1.6116,1.7616,1.6346,1.3508,1.1003,0.82742,0.51574,0.21132,-0.089692,-0.37415,-0.63831,-0.85906,-0.47052,-0.5687,-0.69452,-0.89105,-1.0659,-1.2197,-1.232,-1.2108,-1.1526,-1.0982,-0.99172,-0.81429,-0.6973,-0.57116,-0.50227,-0.51421,-0.58456,-0.74498,-0.8828,-1.0324,-1.1615,-1.2617,-1.333,-1.235,-1.0848,-0.93033,-0.78709,-0.58513,-0.41881,-0.39325,1
-0.87375,-0.77837,-0.58972,-0.36903,-0.063232,0.2341,0.55316,0.83879,1.1163,1.3992,1.6315,1.6269,1.5323,1.6004,1.6603,1.4543,1.1785,0.92883,0.65208,0.35606,0.049801,-0.23713,-0.52053,-0.6749,-0.84685,-0.83245,-0.6681,-0.41774,-0.11821,0.17794,0.4723,0.77465,1.1014,1.4165,1.5304,1.4415,1.4417,1.5486,1.5323,1.5501,1.6047,1.3703,1.1271,0.83939,0.55466,0.26196,-0.026056,-0.31824,-0.58098,-0.79994,-0.49951,-0.59414,-0.69504,-0.85757,-1.0234,-1.1964,-1.338,-1.3553,-1.2229,-1.0827,-0.97891,-0.84921,-0.71401,-0.62105,-0.56004,-0.56221,-0.61992,-0.69579,-0.84792,-0.99698,-1.1282,-1.2615,-1.3613,-1.2659,-1.1722,-0.99544,-0.82756,-0.6363,-0.4583,-0.42519,1
