att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,target
-0.53065,-0.47263,-0.32257,-0.052798,0.17041,0.4614,0.65887,0.91641,1.1208,1.2887,1.43,1.4589,1.42,1.298,1.1463,0.99725,0.87633,0.67922,0.45692,0.21113,-0.053349,-0.28019,-0.41756,-0.47165,-0.3633,-0.19458,-0.022682,0.20111,0.45686,0.6873,0.92024,1.1952,1.4149,1.4644,1.4243,1.3718,1.3929,1.445,1.4979,1.4379,1.4337,1.3813,1.2524,1.0002,0.74821,0.5142,0.24488,0.004934,-0.24997,-0.44323,-1.0735,-1.0735,-1.0735,-1.0735,-1.0735,-1.0735,-1.0735,-1.0735,-1.0735,-1.0735,-1.0735,-1.0735,-1.0735,-1.0735,-1.0735,-1.0735,-1.0735,-1.0735,-1.0735,-1.0735,-1.0735,-1.0735,-1.0735,-1.0735,-1.0735,-1.0735,-1.0735,-1.0735,-1.0735,-1.0735,8
-0.42801,-0.37023,-0.17239,0.006533,0.26874,0.5169,0.77346,0.93602,1.1039,1.2246,1.3213,1.3481,1.3469,1.252,1.0397,0.8787,0.68884,0.44979,0.21806,0.008835,-0.23467,-0.44248,-0.44991,-0.34663,-0.17599,0.052775,0.27628,0.50076,0.7467,0.97432,1.2211,1.3793,1.3468,1.2768,1.2987,1.354,1.3934,1.3459,1.332,1.3244,1.4161,1.4398,1.3185,1.0446,0.80598,0.55212,0.32212,0.068257,-0.15271,-0.35739,-1.1014,-1.1014,-1.1014,-1.1014,-1.1014,-1.1014,-1.1014,-1.1014,-1.1014,-1.1014,-1.1014,-1.1014,-1.1014,-1.1014,-1.1014,-1.1014,-1.1014,-1.1014,-1.1014,-1.1014,-1.1014,-1.1014,-1.1014,-1.1014,-1.1014,-1.1014,-1.1014,-1.1014,-1.1014,-1.1014,8
-0.44892,-0.40251,-0.25204,-0.023904,0.22345,0.46358,0.69985,0.8969,1.119,1.2551,1.3964,1.4185,1.3582,1.2614,1.1298,0.98512,0.81661,0.672,0.42487,0.18249,-0.020294,-0.29587,-0.38804,-0.44261,-0.37431,-0.21117,-0.005288,0.2272,0.46648,0.68777,0.92987,1.0977,1.2835,1.439,1.3812,1.315,1.3246,1.3864,1.4719,1.4091,1.3765,1.398,1.3101,1.1765,0.93257,0.67839,0.42479,0.15052,-0.11863,-0.32844,-1.0953,-1.0953,-1.0953,-1.0953,-1.0953,-1.0953,-1.0953,-1.0953,-1.0953,-1.0953,-1.0953,-1.0953,-1.0953,-1.0953,-1.0953,-1.0953,-1.0953,-1.0953,-1.0953,-1.0953,-1.0953,-1.0953,-1.0953,-1.0953,-1.0953,-1.0953,-1.0953,-1.0953,-1.0953,-1.0953,8
-0.45617,-0.41803,-0.23553,-0.003299,0.2385,0.51778,0.7606,1.0233,1.154,1.3025,1.3544,1.3945,1.3685,1.2484,1.0806,0.86143,0.64806,0.42721,0.16942,-0.015341,-0.23752,-0.43888,-0.53494,-0.43327,-0.27042,-0.034143,0.19957,0.43412,0.67109,0.90356,1.1401,1.3524,1.4483,1.4458,1.2929,1.3321,1.336,1.4348,1.4342,1.4628,1.536,1.4123,1.2251,0.99501,0.75197,0.48205,0.25552,-0.005925,-0.25708,-0.47175,-1.0761,-1.0761,-1.0761,-1.0761,-1.0761,-1.0761,-1.0761,-1.0761,-1.0761,-1.0761,-1.0761,-1.0761,-1.0761,-1.0761,-1.0761,-1.0761,-1.0761,-1.0761,-1.0761,-1.0761,-1.0761,-1.0761,-1.0761,-1.0761,-1.0761,-1.0761,-1.0761,-1.0761,-1.0761,-1.0761,8
-0.38544,-0.36432,-0.197,0.006074,0.24293,0.46519,0.7306,0.9232,1.1199,1.2731,1.3993,1.4247,1.3403,1.2063,1.087,0.92901,0.78105,0.59131,0.3741,0.11809,-0.076341,-0.28594,-0.40441,-0.36503,-0.24643,-0.068245,0.1393,0.34732,0.58126,0.8018,1.0385,1.2616,1.375,1.3432,1.2871,1.3363,1.3345,1.3663,1.3949,1.377,1.3623,1.4168,1.3256,1.0881,0.834,0.5614,0.33003,0.10465,-0.083708,-0.29245,-1.1083,-1.1083,-1.1083,-1.1083,-1.1083,-1.1083,-1.1083,-1.1083,-1.1083,-1.1083,-1.1083,-1.1083,-1.1083,-1.1083,-1.1083,-1.1083,-1.1083,-1.1083,-1.1083,-1.1083,-1.1083,-1.1083,-1.1083,-1.1083,-1.1083,-1.1083,-1.1083,-1.1083,-1.1083,-1.1083,8
-0.44539,-0.39036,-0.19384,0.018501,0.16977,0.4002,0.67201,0.86322,1.0191,1.2018,1.351,1.3816,1.3182,1.1878,1.0797,0.92324,0.78318,0.62416,0.46025,0.25897,0.081826,-0.16739,-0.35207,-0.49802,-0.4194,-0.23573,-0.015762,0.22002,0.46337,0.71658,0.95128,1.186,1.4023,1.5,1.4723,1.375,1.3279,1.3801,1.4332,1.464,1.4253,1.4232,1.3587,1.1315,0.91518,0.64637,0.37832,0.11432,-0.14668,-0.3827,-1.0944,-1.0944,-1.0944,-1.0944,-1.0944,-1.0944,-1.0944,-1.0944,-1.0944,-1.0944,-1.0944,-1.0944,-1.0944,-1.0944,-1.0944,-1.0944,-1.0944,-1.0944,-1.0944,-1.0944,-1.0944,-1.0944,-1.0944,-1.0944,-1.0944,-1.0944,-1.0944,-1.0944,-1.0944,-1.0944,8
-0.47398,-0.39919,-0.22821,-0.020079,0.20018,0.40594,0.59632,0.83228,1.1008,1.2803,1.3575,1.4891,1.4886,1.3949,1.2962,1.1204,0.98477,0.783,0.57795,0.46992,0.26099,-0.031122,-0.28642,-0.41979,-0.43976,-0.37365,-0.24707,-0.021705,0.22372,0.45548,0.70088,0.95244,1.1814,1.3812,1.4123,1.3938,1.4113,1.4164,1.4551,1.3783,1.3967,1.346,1.3098,1.1276,0.86041,0.59438,0.34545,0.080135,-0.16949,-0.36138,-1.0863,-1.0863,-1.0863,-1.0863,-1.0863,-1.0863,-1.0863,-1.0863,-1.0863,-1.0863,-1.0863,-1.0863,-1.0863,-1.0863,-1.0863,-1.0863,-1.0863,-1.0863,-1.0863,-1.0863,-1.0863,-1.0863,-1.0863,-1.0863,-1.0863,-1.0863,-1.0863,-1.0863,-1.0863,-1.0863,8
-0.46041,-0.3825,-0.20356,0.039176,0.27253,0.4671,0.67266,0.96733,1.1425,1.2975,1.2903,1.3793,1.3367,1.2173,1.1521,0.98153,0.76412,0.64303,0.48898,0.32302,0.11116,-0.14617,-0.36302,-0.486,-0.39395,-0.19661,0.033805,0.27799,0.5246,0.76307,1.0237,1.2625,1.4136,1.4289,1.3928,1.4124,1.4016,1.3674,1.3388,1.3222,1.3736,1.3644,1.2859,1.0511,0.78445,0.5421,0.28084,0.022892,-0.25047,-0.35171,-1.0994,-1.0994,-1.0994,-1.0994,-1.0994,-1.0994,-1.0994,-1.0994,-1.0994,-1.0994,-1.0994,-1.0994,-1.0994,-1.0994,-1.0994,-1.0994,-1.0994,-1.0994,-1.0994,-1.0994,-1.0994,-1.0994,-1.0994,-1.0994,-1.0994,-1.0994,-1.0994,-1.0994,-1.0994,-1.0994,8
-0.47345,-0.42229,-0.26385,-0.040812,0.20665,0.44682,0.71526,1.0062,1.2126,1.4057,1.5,1.4166,1.3684,1.1892,1.0207,0.9366,0.74798,0.56661,0.35546,0.1003,-0.14618,-0.30875,-0.43328,-0.45549,-0.30289,-0.096819,0.11691,0.35399,0.59227,0.83132,1.0649,1.318,1.4318,1.404,1.3647,1.3562,1.4111,1.4026,1.394,1.4234,1.4492,1.3438,1.1749,0.92349,0.72359,0.49208,0.28308,0.03549,-0.20886,-0.36602,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,8
-0.49437,-0.39425,-0.2355,-0.004541,0.23994,0.47758,0.73228,0.85471,1.0394,1.2042,1.279,1.376,1.261,1.1431,0.98538,0.87939,0.61878,0.4757,0.31654,0.051308,-0.21641,-0.45781,-0.48229,-0.43212,-0.24226,-0.014101,0.2039,0.44681,0.69044,0.93233,1.1789,1.4235,1.4951,1.4319,1.3595,1.391,1.3817,1.3767,1.4381,1.5079,1.5587,1.4947,1.273,1.0311,0.77597,0.50723,0.2277,0.04169,-0.22494,-0.44548,-1.0819,-1.0819,-1.0819,-1.0819,-1.0819,-1.0819,-1.0819,-1.0819,-1.0819,-1.0819,-1.0819,-1.0819,-1.0819,-1.0819,-1.0819,-1.0819,-1.0819,-1.0819,-1.0819,-1.0819,-1.0819,-1.0819,-1.0819,-1.0819,-1.0819,-1.0819,-1.0819,-1.0819,-1.0819,-1.0819,8
-0.43792,-0.4013,-0.21718,0.009358,0.25386,0.49075,0.69699,0.95727,1.1635,1.2767,1.3944,1.3833,1.3711,1.273,1.2344,1.0462,0.83271,0.59267,0.31637,0.041734,-0.19888,-0.41341,-0.49816,-0.40394,-0.32341,-0.1365,0.071986,0.30371,0.53292,0.76938,1.0046,1.246,1.3373,1.3659,1.3363,1.3342,1.3596,1.4118,1.368,1.3274,1.3557,1.3817,1.2623,1.1318,0.86782,0.62368,0.37235,0.12081,-0.11532,-0.3083,-1.0922,-1.0922,-1.0922,-1.0922,-1.0922,-1.0922,-1.0922,-1.0922,-1.0922,-1.0922,-1.0922,-1.0922,-1.0922,-1.0922,-1.0922,-1.0922,-1.0922,-1.0922,-1.0922,-1.0922,-1.0922,-1.0922,-1.0922,-1.0922,-1.0922,-1.0922,-1.0922,-1.0922,-1.0922,-1.0922,8
-0.50235,-0.40918,-0.22655,0.024379,0.28275,0.49147,0.73538,0.9007,1.1705,1.3523,1.4619,1.4864,1.4159,1.3046,1.1044,0.95575,0.69393,0.48666,0.29379,0.17128,-0.062756,-0.28382,-0.39747,-0.4916,-0.36849,-0.15125,0.053709,0.29831,0.54466,0.77199,1.0165,1.2793,1.3616,1.3619,1.348,1.3641,1.3782,1.4512,1.3946,1.3655,1.4131,1.4155,1.3019,1.0235,0.76847,0.54054,0.27544,0.012894,-0.2468,-0.44942,-1.0828,-1.0828,-1.0828,-1.0828,-1.0828,-1.0828,-1.0828,-1.0828,-1.0828,-1.0828,-1.0828,-1.0828,-1.0828,-1.0828,-1.0828,-1.0828,-1.0828,-1.0828,-1.0828,-1.0828,-1.0828,-1.0828,-1.0828,-1.0828,-1.0828,-1.0828,-1.0828,-1.0828,-1.0828,-1.0828,8
-0.40346,-0.3499,-0.20105,0.023785,0.2717,0.50389,0.74793,0.94694,1.1898,1.298,1.3438,1.3559,1.3322,1.2121,1.0227,0.88111,0.72199,0.58209,0.29265,0.04162,-0.21513,-0.41207,-0.44724,-0.37562,-0.22145,-0.000516,0.22689,0.45802,0.71494,0.95073,1.1829,1.403,1.428,1.3461,1.3079,1.3335,1.3456,1.3342,1.3589,1.3897,1.465,1.372,1.2525,0.99153,0.72929,0.50682,0.24837,0.008931,-0.20139,-0.35076,-1.0982,-1.0982,-1.0982,-1.0982,-1.0982,-1.0982,-1.0982,-1.0982,-1.0982,-1.0982,-1.0982,-1.0982,-1.0982,-1.0982,-1.0982,-1.0982,-1.0982,-1.0982,-1.0982,-1.0982,-1.0982,-1.0982,-1.0982,-1.0982,-1.0982,-1.0982,-1.0982,-1.0982,-1.0982,-1.0982,8
-0.40119,-0.34315,-0.1911,0.043927,0.31016,0.55328,0.78038,0.93311,1.1033,1.3185,1.3589,1.3507,1.3156,1.2376,1.113,0.91899,0.66538,0.50176,0.31111,0.12606,-0.12687,-0.38863,-0.45858,-0.41638,-0.31886,-0.10108,0.11778,0.3486,0.60822,0.83803,1.0967,1.3425,1.3865,1.3929,1.3545,1.2996,1.3264,1.383,1.3681,1.3502,1.4148,1.4166,1.3252,1.0801,0.84501,0.57388,0.33162,0.064469,-0.1615,-0.37207,-1.0976,-1.0976,-1.0976,-1.0976,-1.0976,-1.0976,-1.0976,-1.0976,-1.0976,-1.0976,-1.0976,-1.0976,-1.0976,-1.0976,-1.0976,-1.0976,-1.0976,-1.0976,-1.0976,-1.0976,-1.0976,-1.0976,-1.0976,-1.0976,-1.0976,-1.0976,-1.0976,-1.0976,-1.0976,-1.0976,8
-0.49263,-0.42715,-0.24619,-0.022174,0.2151,0.46471,0.73286,0.9239,1.1217,1.2999,1.4296,1.4767,1.404,1.2689,1.1475,0.9807,0.78601,0.56365,0.30648,0.10926,-0.14563,-0.37878,-0.51617,-0.50249,-0.39454,-0.17827,0.047377,0.27165,0.50331,0.75247,0.97854,1.1965,1.4074,1.4579,1.419,1.401,1.4495,1.4911,1.4764,1.4656,1.5316,1.3845,1.2007,0.975,0.7357,0.4714,0.22145,-0.024084,-0.26383,-0.4794,-1.0666,-1.0666,-1.0666,-1.0666,-1.0666,-1.0666,-1.0666,-1.0666,-1.0666,-1.0666,-1.0666,-1.0666,-1.0666,-1.0666,-1.0666,-1.0666,-1.0666,-1.0666,-1.0666,-1.0666,-1.0666,-1.0666,-1.0666,-1.0666,-1.0666,-1.0666,-1.0666,-1.0666,-1.0666,-1.0666,8
-0.42624,-0.36998,-0.16766,0.075592,0.30617,0.56861,0.76828,0.92379,1.0704,1.1754,1.2681,1.2937,1.209,1.0757,0.96792,0.83071,0.63166,0.50162,0.22397,0.00651,-0.20401,-0.3712,-0.48191,-0.40188,-0.20999,0.028594,0.248,0.50268,0.73503,0.94172,1.1763,1.4447,1.5008,1.4442,1.2772,1.2422,1.2525,1.3294,1.3998,1.4255,1.415,1.4749,1.3519,1.1602,0.88293,0.63754,0.35287,0.10517,-0.15671,-0.3174,-1.104,-1.104,-1.104,-1.104,-1.104,-1.104,-1.104,-1.104,-1.104,-1.104,-1.104,-1.104,-1.104,-1.104,-1.104,-1.104,-1.104,-1.104,-1.104,-1.104,-1.104,-1.104,-1.104,-1.104,-1.104,-1.104,-1.104,-1.104,-1.104,-1.104,8
-0.56163,-0.48968,-0.3047,-0.039425,0.22799,0.45529,0.7667,1.0284,1.3089,1.4572,1.5016,1.5442,1.4195,1.228,1.0518,0.83259,0.66633,0.43824,0.42972,0.4389,0.36814,0.32559,0.051167,-0.19485,-0.31679,-0.47896,-0.51786,-0.34474,-0.095422,0.17125,0.43799,0.70535,0.96775,1.2411,1.4443,1.5146,1.4389,1.4368,1.534,1.5371,1.5852,1.586,1.4789,1.2382,0.97467,0.65103,0.35443,0.05832,-0.26937,-0.54286,-1.058,-1.058,-1.058,-1.058,-1.058,-1.058,-1.058,-1.058,-1.058,-1.058,-1.058,-1.058,-1.058,-1.058,-1.058,-1.058,-1.058,-1.058,-1.058,-1.058,-1.058,-1.058,-1.058,-1.058,-1.058,-1.058,-1.058,-1.058,-1.058,-1.058,8
-0.50319,-0.44443,-0.27387,-0.04435,0.19935,0.4488,0.68922,0.93451,1.2104,1.2963,1.3276,1.374,1.3097,1.2356,1.1121,0.88951,0.72078,0.52725,0.26114,-0.00121,-0.27698,-0.49595,-0.54895,-0.48098,-0.28001,-0.066695,0.14741,0.38615,0.62774,0.85009,1.0915,1.3379,1.453,1.419,1.2986,1.2583,1.3346,1.3604,1.4108,1.4613,1.507,1.5044,1.3134,1.1067,0.86088,0.6297,0.3358,0.051826,-0.20991,-0.42388,-1.0744,-1.0744,-1.0744,-1.0744,-1.0744,-1.0744,-1.0744,-1.0744,-1.0744,-1.0744,-1.0744,-1.0744,-1.0744,-1.0744,-1.0744,-1.0744,-1.0744,-1.0744,-1.0744,-1.0744,-1.0744,-1.0744,-1.0744,-1.0744,-1.0744,-1.0744,-1.0744,-1.0744,-1.0744,-1.0744,8
-0.48575,-0.44488,-0.26668,-0.008516,0.20339,0.45662,0.71166,0.90859,1.086,1.244,1.3507,1.417,1.3628,1.24,1.1033,0.88188,0.67356,0.46783,0.43704,0.25642,0.095098,-0.15636,-0.3829,-0.5063,-0.44874,-0.23306,-0.049915,0.21055,0.43671,0.68987,0.94306,1.1963,1.4255,1.4917,1.4104,1.4126,1.4124,1.4481,1.401,1.3896,1.4144,1.4352,1.3647,1.1429,0.89012,0.62804,0.3588,0.094274,-0.16151,-0.37804,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,8
-0.47173,-0.457,-0.29063,-0.057626,0.21762,0.42671,0.56926,0.7968,1.0384,1.2303,1.3838,1.4706,1.4165,1.3745,1.2386,1.0831,0.98882,0.84901,0.5337,0.33256,0.12545,-0.070648,-0.26249,-0.45004,-0.46396,-0.33464,-0.15088,0.057496,0.30952,0.54688,0.80394,1.0351,1.2868,1.3762,1.3813,1.3615,1.4539,1.3642,1.377,1.4003,1.4376,1.4664,1.3766,1.1099,0.86803,0.58879,0.337,0.056656,-0.14199,-0.37572,-1.0848,-1.0848,-1.0848,-1.0848,-1.0848,-1.0848,-1.0848,-1.0848,-1.0848,-1.0848,-1.0848,-1.0848,-1.0848,-1.0848,-1.0848,-1.0848,-1.0848,-1.0848,-1.0848,-1.0848,-1.0848,-1.0848,-1.0848,-1.0848,-1.0848,-1.0848,-1.0848,-1.0848,-1.0848,-1.0848,8
