att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,att80,att81,att82,att83,att84,att85,att86,att87,att88,att89,att90,att91,att92,att93,att94,att95,att96,att97,att98,att99,att100,att101,att102,att103,att104,att105,att106,att107,att108,att109,att110,att111,att112,att113,att114,att115,att116,att117,att118,att119,att120,att121,att122,att123,att124,att125,att126,att127,att128,att129,att130,target
-1.1821,-1.2788,-1.3841,-1.4989,-1.6436,-1.7428,-1.78,-1.0481,-0.086766,1.1163,2.1124,2.9343,3.4797,3.214,2.6526,1.8224,0.95506,0.042971,-0.9731,-1.7029,-2.2328,-2.4014,-2.208,-1.7854,-1.0568,-0.24236,0.56588,0.8865,0.89321,0.66773,0.34218,-0.020782,-0.41405,-0.61668,-0.72026,-0.72007,-0.7197,-0.74161,-0.79168,-0.61065,-0.40875,-0.20624,0.082666,0.39736,0.73656,0.82025,0.84601,0.86261,0.84864,0.79264,0.63965,0.57564,0.55593,0.58081,0.50986,0.41633,0.4322,0.43169,0.40487,0.24825,0.16221,0.11936,0.006701,-0.098599,-0.19442,-0.14855,-0.12078,-0.11111,-0.06248,0.009216,0.10759,0.21695,0.30806,0.37139,0.47883,0.53784,0.50062,0.41746,0.35428,0.35428,0.30948,0.29062,0.37527,0.51353,0.65314,0.73254,0.79423,0.83175,0.79123,0.64413,0.44337,0.26609,0.12435,0.013224,-0.014442,0.016042,0.094391,0.22333,0.2847,0.28158,0.28659,0.3314,0.42186,0.38961,0.43627,0.60305,0.64557,0.60001,0.43035,0.37154,0.26555,0.020922,-0.14849,-0.27139,-0.32202,-0.44932,-0.57781,-0.6285,-0.71497,-0.80664,-0.85695,-0.8735,-0.88656,-0.984,-1.0478,-1.1031,-1.2802,-1.4468,-1.6011,-1.665,-1.665,3
-1.4125,-0.89039,-0.55806,-0.50373,-0.37149,0.16287,1.002,1.9466,2.5604,2.6969,1.9647,0.63659,-0.80211,-1.7859,-1.5108,-0.7549,-0.20858,-0.039508,-0.3752,-0.99127,-1.8244,-2.552,-2.614,-1.5366,0.2161,1.9941,3.1063,3.0974,2.6834,1.5498,-0.003783,-1.4669,-2.5198,-2.4305,-1.7067,-0.53283,0.84236,1.6546,1.7438,1.1993,-0.11473,-0.9545,-0.73795,-0.53497,-0.31762,-0.3109,-0.63182,-0.72522,-0.65593,-0.48551,-0.1685,-0.10313,-0.29395,-0.36908,-0.31267,0.22869,0.72328,0.89659,0.85823,0.59512,0.40581,0.24877,0.11557,0.16727,0.078806,0.14677,0.080374,-0.11937,-0.059705,-0.096051,-0.006597,0.049342,0.094515,0.044404,-0.077507,-0.28431,-0.61481,-0.60799,-0.51969,-0.42387,-0.10592,-0.091369,0.03655,0.21147,0.2663,0.37879,0.38823,0.43865,0.3984,0.28717,0.22843,0.20169,0.36289,0.63062,0.70822,0.65712,0.53998,0.31021,0.2292,0.030532,-0.12622,-0.30034,-0.47541,-0.56797,-0.3735,-0.27963,0.12434,0.38403,0.27207,0.20433,0.052584,0.018017,-0.024387,-0.17798,-0.61527,-0.63422,-0.31818,0.39774,1.1997,1.1358,0.68256,0.15213,-0.23746,-0.1959,-0.15246,-0.18719,-0.30201,-0.5424,-0.666,-0.73566,-0.69046,3
-1.6653,-1.4305,-1.2349,-1.0129,-0.59945,-0.08167,0.5511,1.3112,2.1684,2.5062,2.4049,1.8572,1.2043,0.48681,-0.26131,-0.65498,-0.84702,-0.97647,-1.2018,-1.5878,-1.9246,-2.1726,-2.2748,-2.1659,-1.7806,-0.97608,0.034552,1.0829,2.1035,2.8177,3.0018,2.8236,2.3153,1.4202,0.42748,-0.58309,-1.3642,-1.7803,-1.9006,-1.7103,-1.1212,-0.46541,0.13307,0.31593,0.27671,0.14245,-0.049654,-0.30626,-0.42935,-0.47838,-0.55805,-0.63835,-0.61421,-0.45299,-0.2488,0.069681,0.43402,0.75177,0.84481,0.86448,0.83294,0.69161,0.54475,0.40147,0.27349,0.22011,0.16514,0.10328,0.071438,0.10291,0.11355,0.025316,-0.02296,-0.068876,-0.12918,-0.27447,-0.34787,-0.37953,-0.37959,-0.37977,-0.37985,-0.35524,-0.21066,-0.10639,0.001675,0.1345,0.34579,0.46057,0.50595,0.53811,0.56234,0.59063,0.62677,0.63979,0.70633,0.78097,0.77819,0.67744,0.55926,0.43426,0.16236,-0.062791,-0.25677,-0.4313,-0.53171,-0.51283,-0.37139,-0.18204,0.008031,0.18531,0.33168,0.26592,0.15088,0.020934,-0.027696,-0.010058,0.062511,0.19522,0.27933,0.33054,0.33056,0.18066,-0.022879,-0.24007,-0.45069,-0.6579,-0.81865,-0.92312,-0.92815,-0.8653,-0.8653,3
-1.4002,-0.82513,-0.39674,-0.27542,-0.036963,0.70089,1.6373,2.4888,2.8844,2.6515,1.4748,-0.16366,-1.405,-1.6557,-0.637,0.14431,-0.03492,-0.62334,-1.6708,-1.2758,-1.2685,-1.908,-2.3707,-2.313,-0.98259,0.83454,2.4173,3.2118,3.0823,2.6826,1.8672,0.98997,-0.020669,-1.2051,-2.0927,-2.4023,-1.8961,-1.1833,-0.30402,0.41271,0.65147,0.76296,0.39497,-0.096547,-0.27193,-0.45842,-0.43568,-0.5043,-0.68766,-0.56842,-0.59637,-0.68167,-0.76455,-0.55294,0.042934,0.71481,1.112,1.0179,0.72154,0.51896,0.42205,0.44648,0.37824,0.31258,0.15859,0.08441,0.015412,-0.047054,-0.062171,-0.083291,0.010761,0.10572,0.1431,0.014115,-0.16701,-0.34977,-0.51287,-0.49391,-0.43006,-0.32011,-0.18172,-0.18192,-0.056843,-0.09134,0.20881,0.29255,0.38466,0.5097,0.41239,0.37113,0.30933,0.31205,0.48488,0.61628,0.68071,0.68162,0.59838,0.44622,0.28402,-0.002033,-0.18983,-0.3848,-0.49704,-0.43063,-0.48739,-0.32206,-0.10028,0.18191,0.36671,0.34695,0.055413,-0.089958,-0.25954,-0.092708,0.013283,0.19166,0.32976,0.44089,0.44804,0.28584,0.10236,-0.071847,-0.16243,-0.23919,-0.33092,-0.50209,-0.6632,-0.7821,-0.84832,-0.74449,-0.71992,3
-2.1864,-1.621,-1.0288,-0.81364,-0.78373,-0.45422,0.39052,1.5233,2.5223,2.972,2.6823,1.575,-0.14043,-1.4977,-1.9373,-0.8115,0.042897,-0.24147,-0.83881,-1.1099,-0.3632,-0.21231,-1.0847,-2.3479,-2.4113,-0.91634,1.1542,2.602,3.103,2.8468,1.9695,0.68823,-0.8891,-2.1851,-2.5489,-2.0034,-0.92762,0.34292,1.3345,1.5457,1.2818,0.27171,-0.40937,-0.54163,-0.59991,-0.38883,-0.45059,-0.58324,-0.54711,-0.52113,-0.2931,-0.12988,-0.20162,-0.29389,-0.3129,0.054231,0.56582,0.87392,0.91312,0.65418,0.44719,0.31787,0.23676,0.21117,0.18061,0.052783,0.11271,-0.070563,-0.004028,0.00205,0.10539,0.11029,0.093841,-0.072973,-0.32146,-0.4383,-0.55085,-0.45685,-0.33066,-0.16923,-0.065388,0.01536,0.076848,0.30717,0.38652,0.51534,0.43049,0.30135,0.31577,0.18383,0.31602,0.48246,0.63331,0.74179,0.62923,0.53244,0.35552,0.12942,-0.04893,-0.19551,-0.24728,-0.30958,-0.45604,-0.23261,-0.079728,0.23194,0.33112,0.31581,0.2623,0.25598,-0.012253,-0.26761,-0.51498,-0.71278,-0.38999,0.15647,0.89493,1.391,0.88715,0.24841,-0.21486,-0.31089,-0.074277,-0.022442,-0.15209,-0.36007,-0.54539,-0.62968,-0.63565,-0.69005,-0.89781,3
-2.3146,-2.5715,-2.1339,-1.4544,-0.8722,-0.61155,-0.51789,-0.39889,0.43549,1.4846,2.5253,2.9865,2.6082,1.1366,-0.60335,-1.7695,-1.4641,0.070123,0.66127,0.2684,-0.83246,-1.0691,-0.42817,-0.68754,-1.5585,-2.4321,-1.661,0.3051,2.0638,2.9086,2.8643,2.1636,1.0212,-0.47229,-1.7959,-2.3336,-1.9191,-0.81725,0.51072,1.4799,1.5783,1.0697,-0.1675,-0.71074,-0.49208,-0.44079,-0.14399,-0.38989,-0.48782,-0.40042,-0.42133,-0.13673,-0.04703,-0.1165,-0.31291,-0.27479,0.19638,0.6774,0.94777,0.908,0.68199,0.44531,0.29118,0.19777,0.19717,0.15422,0.089064,0.036878,0.076357,0.12397,0.18532,0.14134,0.065184,0.008093,-0.25485,-0.51786,-0.66637,-0.54457,-0.19645,0.2021,0.39949,0.43913,0.37399,0.14346,0.19588,0.25652,0.36951,0.37676,0.24836,0.19774,0.30884,0.53904,0.72833,0.72987,0.66786,0.49669,0.25846,0.10655,-0.084293,-0.15511,-0.22999,-0.24328,-0.22449,-0.12618,-0.077128,0.22298,0.34229,0.77672,0.57539,0.02083,-0.26124,-0.60455,-0.56361,-0.24035,0.30742,0.98245,1.1105,0.62344,0.092362,-0.24393,-0.045869,0.080895,0.00888,-0.21044,-0.49589,-0.59502,-0.64861,-0.61156,-0.68919,-0.85818,-1.0975,3
-1.6968,-1.0975,-0.6018,-0.53613,-0.48558,0.013156,0.87085,1.9422,2.7148,2.9071,2.2453,0.68744,-0.96571,-1.8901,-1.2297,0.31974,0.6249,-0.23463,-1.4655,-1.736,-0.43704,-0.13438,-0.98853,-2.0759,-2.1037,-0.52664,1.462,2.7088,2.9743,2.4456,1.1673,-0.53232,-2.1397,-2.6863,-2.0264,-0.791,0.25994,1.4992,2.2212,2.2166,1.1034,-0.77882,-1.4697,-1.093,-0.41243,-0.10093,-0.35812,-0.57394,-0.66646,-0.5605,-0.40354,-0.092096,0.044311,-0.09784,-0.25384,-0.23288,0.16455,0.53356,0.81004,0.74728,0.62922,0.46912,0.29841,0.18051,0.11585,0.12664,0.14311,0.09999,0.11718,0.093888,0.1199,0.090511,-0.060451,-0.22869,-0.39747,-0.50091,-0.36751,-0.27971,-0.14551,0.013378,-0.006039,0.22637,0.28188,0.38934,0.38895,0.288,0.37912,0.1602,0.12283,0.19248,0.35827,0.57672,0.69378,0.60472,0.59797,0.4653,0.27691,0.033648,-0.22709,-0.37369,-0.52891,-0.42977,-0.11258,0.35442,0.7994,0.60213,0.37781,-0.013272,-0.42558,-0.54859,-0.57636,-0.36554,0.35564,0.70818,0.87231,0.70493,0.13012,-0.00492,-0.35157,-0.19693,-0.15003,-0.28706,-0.37039,-0.47117,-0.42469,-0.48221,-0.45393,-0.64264,-0.89612,-1.1563,-1.1717,3
-2.2167,-1.6039,-0.93739,-0.5792,-0.45977,-0.31022,0.17168,1.0422,1.9318,2.5131,2.6176,2.0114,0.55194,-0.92262,-1.74,-1.3863,-0.42174,0.23262,0.14673,-0.085665,-0.80476,-1.7744,-2.7064,-2.893,-1.545,0.43443,2.1113,2.9654,2.965,2.3649,0.85357,-0.73097,-2.048,-2.1433,-1.3374,-0.16482,1.0849,2.1019,2.0356,1.0925,-0.69789,-1.6271,-1.0338,-0.37336,0.28181,0.05378,-0.40242,-0.79298,-0.89687,-0.75989,-0.38778,-0.29938,-0.41385,-0.56174,-0.37955,0.42041,0.91593,1.0853,0.83517,0.49639,0.40412,0.36874,0.36767,0.2701,0.17927,0.12924,0.14912,0.21107,0.13657,0.010434,-0.046529,-0.042763,-0.01813,0.18284,0.12568,0.078165,-0.26432,-0.43606,-0.51476,-0.35482,-0.11693,-0.01987,0.042866,0.1114,0.34249,0.36641,0.41788,0.34064,0.35372,0.32107,0.39556,0.44914,0.53629,0.56749,0.52285,0.3699,0.32519,0.31029,0.30103,0.28965,0.23665,0.16678,0.15795,-0.017398,-0.16107,-0.30257,-0.36037,-0.36037,-0.28058,-0.25607,-0.16212,-0.11887,0.013015,0.20344,0.38965,0.54232,0.54106,0.33482,0.057917,-0.20984,-0.26712,-0.12648,-0.047406,-0.10429,-0.38106,-0.639,-1.0198,-1.0228,-0.80732,-0.58913,-0.4517,3
-0.38825,-0.46731,-0.4981,-0.20929,0.55172,1.5832,2.419,2.7965,2.4742,1.2316,-0.39479,-1.4915,-1.4748,-0.005172,1.234,0.92158,-0.76691,-2.8511,-2.9854,-1.7831,-1.0468,-1.3747,-2.0687,-1.9105,-0.44093,1.2922,2.694,3.0526,2.8113,2.2623,1.567,0.83845,0.15074,-0.67144,-1.4598,-2.0446,-2.3001,-1.8302,-0.88665,0.064358,0.82325,0.8516,0.45875,0.11121,-0.32074,-0.27891,-0.42332,-0.51949,-0.58457,-0.53081,-0.45517,-0.62956,-0.59868,-0.49631,-0.011872,0.5882,0.83831,0.81961,0.65368,0.5305,0.49742,0.5155,0.37672,0.25642,0.11419,0.027919,-0.032743,-0.007157,-0.08566,-0.045908,0.038726,0.056453,0.1045,0.027893,-0.12243,-0.37056,-0.51489,-0.53747,-0.39851,-0.015004,-0.026911,-0.089232,-0.11852,-0.053688,0.14461,0.29867,0.32341,0.29722,0.33458,0.31677,0.37847,0.38734,0.44905,0.51143,0.56262,0.61779,0.55297,0.40128,0.18996,-0.0817,-0.25587,-0.39656,-0.4949,-0.51505,-0.45798,-0.18371,0.24496,0.45331,0.47225,0.22953,-0.078873,-0.16524,-0.10252,-0.019105,0.20805,0.21622,0.28859,0.30013,0.20641,0.11356,0.070627,0.002775,-0.014755,-0.21882,-0.4125,-0.56863,-0.72723,-0.77206,-0.82481,-0.69974,-0.59989,3
-0.82097,-0.48414,-0.4673,-0.22005,0.45078,1.4781,2.4087,2.8638,2.7617,1.5091,-0.10204,-1.411,-1.6702,-0.50031,0.32471,0.10279,-0.57386,-1.8975,-1.4448,-1.2773,-1.7679,-2.3195,-2.41,-1.1199,0.69218,2.3046,3.0999,2.991,2.5348,1.8077,1.085,0.41016,-0.3991,-1.0757,-1.9564,-2.5015,-2.3774,-1.6336,-0.21392,0.80291,1.2151,0.92062,0.11541,-0.23851,-0.39382,-0.51252,-0.54798,-0.64959,-0.56683,-0.34462,-0.48882,-0.57045,-0.5985,-0.32313,0.30145,0.80307,0.96783,0.89743,0.57841,0.4437,0.39667,0.30912,0.23596,0.11698,0.16367,0.072432,0.069619,-0.024179,-0.17002,-0.082004,0.008051,0.1491,0.14396,0.061895,-0.18569,-0.42321,-0.53302,-0.58194,-0.44769,-0.35994,-0.15161,-0.097715,0.05918,0.13337,0.16676,0.32212,0.39128,0.44661,0.40901,0.23708,0.29488,0.24881,0.4493,0.5672,0.62052,0.58652,0.53161,0.44573,0.16664,-0.049781,-0.37261,-0.50124,-0.57579,-0.57191,-0.49717,-0.1961,0.27249,0.60786,0.63928,0.3026,-0.082039,-0.25453,-0.14787,-0.035174,0.12351,0.13513,0.21156,0.26391,0.2198,0.12254,0.15295,0.17406,0.15942,-0.043505,-0.44629,-0.68901,-0.80792,-0.8267,-0.76569,-0.69639,-0.56418,3
-0.61,-0.41105,-0.54009,-0.34804,0.42836,1.461,2.4092,2.8877,2.481,1.1819,-0.62448,-1.7647,-1.6761,-0.2447,0.24659,-0.2018,-0.99426,-1.1704,-0.63922,-1.3713,-2.2228,-2.6126,-1.4528,0.59016,2.4224,3.192,3.1053,2.3635,0.9726,-0.67382,-2.1867,-2.5097,-1.8165,-0.69137,0.74674,2.0259,2.2608,1.3928,-0.42246,-1.6584,-1.2402,-0.47967,0.49362,0.16462,-0.35327,-0.68693,-0.87312,-0.83347,-0.58905,-0.31038,-0.36958,-0.4612,-0.57015,-0.078312,0.54828,0.82922,0.96712,0.70685,0.53227,0.38625,0.39586,0.34703,0.28133,0.19688,0.13715,0.081706,0.023755,0.021194,0.009072,0.1052,0.08896,0.076887,-0.087884,-0.26873,-0.41856,-0.41676,-0.32443,-0.083794,0.012833,0.014426,0.015368,0.063123,0.21325,0.38709,0.38156,0.35946,0.26704,0.20346,0.29281,0.27346,0.49629,0.50414,0.46744,0.39366,0.29784,0.34567,0.35504,0.35182,0.30923,0.14681,0.055751,-0.22898,-0.31169,-0.33287,-0.31545,-0.18764,-0.21921,-0.1595,-0.14358,-0.025254,0.16245,0.3529,0.41286,0.41133,0.29047,0.03537,-0.11269,-0.2548,-0.18714,-0.016918,-0.019736,-0.09029,-0.38158,-0.67448,-0.87597,-0.98688,-0.83113,-0.72188,-0.54207,-0.6222,-0.90367,3
-0.97,-0.66984,-0.4758,-0.50815,-0.42598,0.17884,1.1293,2.152,2.8152,2.8298,2.0658,0.48201,-1.0645,-1.8382,-1.0791,0.92635,0.98838,-0.13612,-1.7664,-2.3294,-1.2806,-0.99455,-1.4169,-2.4174,-2.2873,-0.6152,1.2371,2.6792,3.1367,2.9758,2.4152,1.2124,-0.21883,-1.6912,-2.4463,-2.1715,-1.0118,0.70179,1.3898,1.3365,0.56887,-0.44964,-0.52781,-0.79771,-0.12071,-0.091209,-0.28445,-0.48625,-0.71484,-0.74373,-0.56435,-0.39871,-0.49206,-0.61763,-0.49472,-0.026659,0.59666,0.94583,0.91759,0.7564,0.53851,0.45651,0.35131,0.28675,0.22802,0.11759,0.1939,0.073275,0.054655,0.006905,-0.052787,-0.019031,-0.011884,0.14476,0.073838,0.003434,-0.26577,-0.44423,-0.53463,-0.42121,-0.16152,-0.069995,-0.001185,-0.002534,0.036604,0.17048,0.38793,0.40758,0.43965,0.30933,0.21147,0.28974,0.4054,0.56745,0.60814,0.5189,0.39779,0.24738,0.2235,0.26204,0.26805,0.22938,-0.043516,-0.2028,-0.32442,-0.32375,-0.28122,-0.14106,-0.092948,-0.092454,-0.098202,-0.16371,-0.10087,0.038665,0.18261,0.36038,0.4565,0.43697,0.23443,-0.029752,-0.25007,-0.37105,-0.34365,-0.32675,-0.40092,-0.50911,-0.76131,-0.92084,-0.83605,-0.7798,-0.6528,3
-1.4582,-0.96296,-0.61072,-0.61454,-0.44617,0.19538,1.2034,2.2346,2.8579,2.8671,1.9969,0.35231,-1.1748,-1.7507,-0.92283,0.23778,0.23739,-0.21077,-1.5105,-1.4159,-1.198,-1.6985,-2.1776,-2.3685,-1.2234,0.5532,2.1641,3.1159,3.084,2.6675,1.9589,1.1823,0.38671,-0.54588,-1.4498,-2.2287,-2.4618,-2.0086,-0.97624,0.15127,0.89042,1.0319,0.40242,-0.019544,-0.33006,-0.4263,-0.31131,-0.48442,-0.5255,-0.5255,-0.47813,-0.63855,-0.742,-0.57249,-0.060521,0.64025,0.9926,0.98941,0.75393,0.57532,0.4666,0.4843,0.37331,0.19842,0.1176,0.009471,0.020789,-0.017488,0.024708,-0.017365,0.057603,0.1284,0.067636,0.042887,-0.077607,-0.24988,-0.36836,-0.51836,-0.54683,-0.31374,-0.27639,-0.038276,0.043232,0.10967,0.26278,0.27895,0.38534,0.37488,0.33572,0.30423,0.28582,0.33392,0.45583,0.60965,0.66249,0.67747,0.56424,0.40538,0.1782,-0.067051,-0.2515,-0.40024,-0.41314,-0.39147,-0.39147,-0.18199,0.003448,0.31919,0.46904,0.32678,0.037071,-0.19214,-0.17208,-0.085498,0.15858,0.31106,0.40342,0.43558,0.2559,0.12224,0.025587,-0.002726,-0.06929,-0.28592,-0.55668,-0.73274,-0.81206,-0.86466,-0.73829,-0.61628,-0.6713,3
-1.2544,-1.2109,-0.93706,-0.64069,0.15654,1.2477,2.2656,2.8504,2.7232,1.6849,0.054024,-1.2614,-1.6491,-0.57275,0.78178,0.65479,-0.47007,-2.0504,-2.1227,-0.85648,-0.3155,-1.0239,-2.0635,-2.2049,-0.86067,1.0293,2.548,3.0752,2.5129,1.0142,-0.97046,-2.2278,-2.359,-1.2472,-0.007786,1.0972,2.0268,2.2709,2.0816,0.867,-0.87256,-1.5564,-1.3355,-0.53466,0.009072,-0.13612,-0.49291,-0.91736,-0.8308,-0.59429,-0.29383,-0.20565,-0.47596,-0.59757,-0.43561,0.17357,0.96354,1.0389,0.89853,0.60684,0.32573,0.31553,0.32087,0.24994,0.2073,0.1192,0.011144,0.14251,0.079427,0.065472,0.050433,0.026916,0.062187,0.006034,-0.076325,-0.23607,-0.32073,-0.37048,-0.28529,-0.20003,-0.072634,0.046215,0.1284,0.27119,0.27968,0.33286,0.29877,0.23542,0.24897,0.26813,0.3984,0.4751,0.47822,0.48709,0.3587,0.32083,0.33424,0.22982,0.27464,0.24234,0.36084,0.4,0.27869,0.20019,-0.19737,-0.47991,-0.58819,-0.65619,-0.49121,-0.3881,-0.21798,0.034787,0.29267,0.53477,0.58838,0.45246,0.22225,-0.02237,-0.21547,-0.24621,-0.19225,0.009337,0.014178,-0.092173,-0.38861,-0.7398,-1.0782,-1.0401,-0.86067,-0.42251,-0.248,3
-0.7074,-0.38368,-0.29353,-0.11,0.54838,1.3226,2.0343,2.2974,2.1687,1.1014,-0.52988,-1.8781,-1.9355,-0.39979,0.59751,0.64114,0.053102,-0.19981,0.1163,-0.674,-1.9996,-3.1349,-2.8088,-0.90331,1.1836,2.5986,2.9483,2.3746,1.0525,-0.95677,-2.5068,-2.8524,-1.7576,-0.095931,0.9801,1.653,2.2161,2.3293,1.6779,0.053777,-1.5714,-1.9467,-1.1857,-0.22049,0.13983,-0.21297,-0.73722,-0.84058,-0.62756,-0.18871,0.15029,0.11446,-0.19399,-0.55554,-0.68296,-0.23067,0.52135,0.99209,1.0371,0.6468,0.28742,0.12935,0.16101,0.13023,0.13104,0.060833,0.013431,0.079959,0.068382,0.040964,0.050587,-0.00223,-0.003344,-0.035434,-0.16328,-0.20158,-0.25364,-0.20543,-0.13814,-0.16313,-0.061246,-0.019676,0.16527,0.20708,0.33753,0.35795,0.28854,0.26025,0.22362,0.24025,0.37937,0.33829,0.25589,0.17458,0.10239,0.31789,0.38813,0.35948,0.26623,0.20287,0.20902,0.41452,0.22016,0.059645,-0.059343,-0.2455,-0.32528,-0.60211,-0.72417,-0.54666,-0.24593,0.19516,0.5684,0.6896,0.54129,0.3429,-0.099109,-0.23063,-0.31486,-0.15189,0.023211,-0.10816,-0.21314,-0.31772,-0.59952,-0.92003,-1.1058,-0.79801,-0.27208,-0.045064,-0.33871,3
-1.0187,-0.45261,-0.022079,0.14568,0.43327,0.76923,1.2148,1.7333,2.0105,2.0355,1.1106,-0.16336,-1.4319,-1.489,-0.56488,0.24545,0.35422,-0.29912,-1.1954,-2.2216,-3.0629,-3.1356,-1.8525,0.39967,2.291,3.246,3.0835,2.2995,0.63374,-1.2097,-2.3919,-2.3903,-1.2117,-0.10371,0.86439,1.7992,2.3732,1.9829,0.60708,-1.3086,-1.6662,-0.80502,-0.10359,0.25753,-0.32435,-0.71105,-0.94736,-0.88453,-0.57986,-0.27743,-0.10187,-0.36771,-0.47479,-0.53451,-0.047237,0.53497,0.95161,1.0655,0.73098,0.48892,0.32138,0.25237,0.27943,0.19029,0.068624,0.088242,0.068316,0.16452,0.0642,0.13233,0.053877,0.043411,-0.010542,-0.063935,-0.1416,-0.38127,-0.38127,-0.38127,-0.21375,-0.069877,-0.047757,0.16435,0.19329,0.37422,0.33507,0.43569,0.20653,0.2603,0.24624,0.28956,0.38085,0.38277,0.4738,0.42478,0.38931,0.35367,0.29319,0.21581,0.3148,0.29837,0.326,0.13569,0.002138,-0.099883,-0.36122,-0.33764,-0.38127,-0.19737,-0.29733,-0.30319,-0.25241,0.014334,0.44491,0.64632,0.57381,0.39433,-0.049582,-0.23375,-0.41388,-0.25529,-0.085148,-0.085148,-0.17859,-0.48286,-0.71901,-0.90075,-0.96668,-0.72186,-0.57918,-0.43671,-0.57836,3
-0.2006,-0.45654,-0.49724,0.051844,1.11,2.2727,2.9605,2.7168,1.3141,-0.66927,-2.0792,-1.9189,-0.3603,0.37471,0.079164,-0.7651,-0.95501,-0.7541,-1.5274,-2.4015,-2.7562,-1.3995,0.68181,2.4171,3.2324,3.0893,2.5442,1.6945,0.79527,0.17942,-0.41896,-1.077,-1.8638,-2.4983,-2.1846,-1.2924,0.025413,0.90769,1.0295,0.64146,-0.015707,-0.23822,-0.25447,-0.27691,-0.43782,-0.59782,-0.62385,-0.53547,-0.62996,-0.73977,-0.52322,-0.041614,0.5637,0.86729,0.76857,0.67219,0.52758,0.55977,0.56194,0.45937,0.36383,0.24267,0.15255,0.087773,0.10549,0.14624,0.17505,0.19634,0.03122,-0.089405,-0.25529,-0.20805,-0.3524,-0.32503,-0.32,-0.24337,-0.066193,-0.035217,0.14867,0.26485,0.32043,0.34857,0.26788,0.26019,0.24878,0.19446,0.14905,0.1925,0.32272,0.53896,0.64512,0.65282,0.55521,0.48772,0.30916,0.11665,-0.10668,-0.31504,-0.40549,-0.34459,-0.18037,0.19713,0.38617,0.55148,0.18138,-0.032008,0.062078,0.16266,0.37591,0.1965,0.11519,0.089828,-0.002856,-0.041154,-0.044141,0.19967,0.55668,0.60718,0.29344,-0.36639,-0.89408,-1.102,-0.98984,-0.83141,-0.75288,-0.66568,-0.65401,-0.62727,-0.91719,-1.1773,-1.2624,3
0.17247,-0.47173,-0.93372,-1.2419,-1.3364,-1.2139,-1.0406,-0.89534,-0.60158,-0.27606,0.41394,1.2282,2.0163,2.1198,1.1882,-0.037396,-1.0229,-0.89298,-0.29541,0.14183,0.13824,0.15616,0.11329,-0.54097,-1.2334,-1.6267,-0.71939,0.84625,1.6134,1.2548,0.10254,-0.66906,-0.57806,0.34436,1.454,2.0523,1.4414,-0.24408,-1.7229,-2.2884,-1.3997,-0.31419,0.28255,0.23491,-0.11674,-0.72394,-1.454,-1.8059,-1.1511,0.15049,1.081,0.85549,-0.24591,-0.45676,0.061689,0.82698,1.3651,0.87611,1.4176,1.5253,1.3625,0.53159,-0.83543,-0.66344,0.40161,1.9205,1.8709,-0.013156,-2.1806,-2.3894,-1.3101,0.34562,0.97902,0.91152,0.30658,-0.36696,-1.067,-1.4193,-1.1979,-0.25658,0.52418,1.0345,0.85202,0.67143,0.53617,0.46726,0.29201,-0.36993,-0.1944,0.51262,1.3607,1.6975,-0.001429,-0.85245,-1.2716,-0.52989,0.12308,0.338,0.16511,-0.097091,-0.12409,-0.10039,-0.052621,0.010239,0.091127,0.38091,0.52461,0.60076,0.39502,-0.12495,-1.0602,-1.6573,-0.99789,0.63657,1.9524,1.6667,0.71692,0.23797,0.24297,-0.053625,-0.59235,-1.2152,-0.99409,-0.41621,0.21057,0.74714,0.64068,0.64845,-0.11597,-0.92547,-1.3839,4
