att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,target
-0.51162,-0.43829,-0.24998,-0.074981,0.1396,0.41453,0.67175,0.90159,1.1364,1.3296,1.3564,1.3175,1.3913,1.3481,1.1578,0.92919,0.69641,0.46808,0.2,-0.053158,-0.23157,-0.41337,-0.49376,-0.44253,-0.26967,-0.068605,0.17534,0.4179,0.67175,0.9168,1.1483,1.3561,1.5047,1.5744,1.5375,1.3413,1.2679,1.3089,1.3253,1.5124,1.5707,1.4445,1.1726,0.93918,0.69619,0.45874,0.21836,-0.03882,-0.25982,-0.43868,-1.0677,-1.0677,-1.0677,-1.0677,-1.0677,-1.0677,-1.0677,-1.0677,-1.0677,-1.0677,-1.0677,-1.0677,-1.0677,-1.0677,-1.0677,-1.0677,-1.0677,-1.0677,-1.0677,-1.0677,-1.0677,-1.0677,-1.0677,-1.0677,-1.0677,-1.0677,-1.0677,-1.0677,-1.0677,-1.0677,8
-0.71455,-0.6096,-0.51326,-0.31893,-0.025639,0.27324,0.57596,0.82701,1.0596,1.2572,1.46,1.5191,1.5465,1.4845,1.377,1.2237,1.0031,0.72933,0.50766,0.1921,-0.084594,-0.3601,-0.49818,-0.63964,-0.67376,-0.51643,-0.31814,-0.067213,0.19094,0.46976,0.77897,1.027,1.3429,1.5578,1.5823,1.5465,1.4926,1.4545,1.501,1.4958,1.5529,1.4772,1.2632,0.97645,0.67492,0.36527,0.07818,-0.21226,-0.45573,-0.65516,-0.59859,-0.71085,-0.78859,-0.84978,-0.94598,-1.0963,-1.2035,-1.3002,-1.2524,-1.1964,-1.141,-0.99643,-0.94047,-0.8784,-0.7991,-0.71359,-0.73016,-0.79365,-0.89229,-1.0072,-1.1222,-1.2444,-1.308,-1.2781,-1.1838,-1.0766,-0.97917,-0.81098,-0.73627,-0.62634,3
-0.61121,-0.51634,-0.31537,-0.1102,0.15522,0.42296,0.68216,0.88865,1.1171,1.3887,1.5208,1.4804,1.4852,1.4415,1.3796,1.0966,0.85979,0.64944,0.38918,0.13941,-0.095132,-0.33988,-0.53972,-0.62326,-0.57142,-0.37353,-0.12485,0.13883,0.3775,0.62092,0.85745,1.0832,1.313,1.5178,1.6109,1.5742,1.4686,1.4754,1.5416,1.5902,1.4989,1.2895,1.0602,0.8273,0.59813,0.36908,0.13062,-0.114,-0.34854,-0.54436,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,-1.0271,8
-0.59697,-0.51552,-0.32608,-0.084541,0.127,0.39126,0.62524,0.87668,1.0803,1.2724,1.493,1.4672,1.384,1.4637,1.3961,1.1498,0.94982,0.69654,0.44407,0.19263,-0.077389,-0.34181,-0.55356,-0.63473,-0.5444,-0.33211,-0.087927,0.15358,0.38652,0.62548,0.86362,1.0797,1.3073,1.4935,1.5938,1.6002,1.4578,1.3875,1.443,1.5939,1.5689,1.3717,1.1176,0.87633,0.63033,0.39577,0.14052,-0.10881,-0.35187,-0.5551,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,-1.0329,8
-0.58434,-0.49688,-0.31562,-0.072553,0.16835,0.4234,0.69828,0.94463,1.1603,1.4055,1.595,1.4703,1.3808,1.4883,1.5521,1.4483,1.2566,1.0277,0.78014,0.53842,0.2891,0.04748,-0.19381,-0.40741,-0.54994,-0.56979,-0.43584,-0.23799,0.011189,0.26112,0.49854,0.73783,0.97008,1.1945,1.4043,1.5291,1.4942,1.4083,1.3936,1.4508,1.5054,1.3563,1.1088,0.86695,0.63063,0.39002,0.14356,-0.093993,-0.32224,-0.50586,-1.0415,-1.0415,-1.0415,-1.0415,-1.0415,-1.0415,-1.0415,-1.0415,-1.0415,-1.0415,-1.0415,-1.0415,-1.0415,-1.0415,-1.0415,-1.0415,-1.0415,-1.0415,-1.0415,-1.0415,-1.0415,-1.0415,-1.0415,-1.0415,-1.0415,-1.0415,-1.0415,-1.0415,-1.0415,-1.0415,8
-0.61749,-0.53365,-0.35059,-0.093749,0.15427,0.41136,0.6877,0.9334,1.1713,1.372,1.4643,1.4895,1.4367,1.3566,1.2531,1.036,0.80919,0.58858,0.3424,0.088841,-0.14725,-0.32773,-0.51187,-0.59108,-0.49771,-0.30517,-0.07699,0.1855,0.43632,0.65532,0.88619,1.1289,1.3499,1.5296,1.6184,1.5916,1.4519,1.4658,1.5332,1.6193,1.5375,1.322,1.0948,0.86752,0.62887,0.38812,0.14207,-0.10977,-0.35534,-0.54121,-1.0323,-1.0323,-1.0323,-1.0323,-1.0323,-1.0323,-1.0323,-1.0323,-1.0323,-1.0323,-1.0323,-1.0323,-1.0323,-1.0323,-1.0323,-1.0323,-1.0323,-1.0323,-1.0323,-1.0323,-1.0323,-1.0323,-1.0323,-1.0323,-1.0323,-1.0323,-1.0323,-1.0323,-1.0323,-1.0323,8
-0.57934,-0.51059,-0.32415,-0.081697,0.16491,0.42529,0.68783,0.96851,1.1964,1.426,1.4539,1.4287,1.4807,1.3947,1.1982,1.021,0.81216,0.58676,0.3231,0.060818,-0.17255,-0.33751,-0.5055,-0.58713,-0.50391,-0.30959,-0.063323,0.16191,0.39502,0.61666,0.85493,1.0646,1.3033,1.545,1.6331,1.6004,1.4666,1.4372,1.485,1.6022,1.5846,1.357,1.1056,0.88733,0.65043,0.4069,0.16388,-0.088764,-0.32361,-0.5049,-1.0353,-1.0353,-1.0353,-1.0353,-1.0353,-1.0353,-1.0353,-1.0353,-1.0353,-1.0353,-1.0353,-1.0353,-1.0353,-1.0353,-1.0353,-1.0353,-1.0353,-1.0353,-1.0353,-1.0353,-1.0353,-1.0353,-1.0353,-1.0353,-1.0353,-1.0353,-1.0353,-1.0353,-1.0353,-1.0353,8
-0.95051,-0.85498,-0.63394,-0.3285,-0.020499,0.33183,0.58531,0.88142,1.1706,1.4625,1.4497,1.3949,1.4591,1.5646,1.4394,1.1723,0.92688,0.65231,0.34702,0.016989,-0.28257,-0.58904,-0.84288,-0.94738,-0.88912,-0.64834,-0.36214,-0.054218,0.24698,0.57813,0.87364,1.1694,1.4836,1.6314,1.4407,1.2782,1.3422,1.4334,1.5277,1.6132,1.7081,1.5107,1.2078,0.887,0.56736,0.2415,-0.074756,-0.40812,-0.70609,-0.94483,-0.66327,-0.75594,-0.96471,-1.1943,-1.3078,-1.3763,-1.2711,-1.1015,-1.02,-0.93897,-0.85863,-0.76992,-0.61594,-0.43382,-0.43264,-0.47889,-0.60062,-0.81175,-1.0111,-1.2013,-1.3772,-1.4352,-1.2496,-1.0538,-0.84848,-0.64198,-0.44561,-0.32327,-0.35865,-0.51586,6
-0.92892,-0.82762,-0.6099,-0.30383,0.025436,0.33166,0.58651,0.92881,1.1796,1.4807,1.5719,1.4806,1.4889,1.7156,1.7506,1.5609,1.3936,1.1793,0.86147,0.58277,0.28942,-0.013595,-0.30886,-0.57749,-0.81423,-0.8662,-0.84888,-0.65081,-0.37233,-0.068586,0.23409,0.54474,0.8716,1.15,1.3805,1.5289,1.5136,1.4335,1.5063,1.5531,1.5791,1.3773,1.0657,0.79335,0.48364,0.17688,-0.1114,-0.40455,-0.67644,-0.88593,-0.44502,-0.55687,-0.70411,-0.87232,-1.0588,-1.2103,-1.2552,-1.2253,-1.1988,-1.0848,-0.92716,-0.75023,-0.63707,-0.56401,-0.55844,-0.52933,-0.55958,-0.63622,-0.79009,-0.92621,-1.0712,-1.2019,-1.3336,-1.345,-1.2335,-1.0379,-0.90219,-0.72289,-0.53824,-0.45429,6
-0.64323,-0.5403,-0.32405,-0.067659,0.20423,0.44379,0.69834,0.93714,1.1731,1.4137,1.596,1.4574,1.4513,1.5866,1.5152,1.3998,1.2011,0.97263,0.7582,0.50193,0.24738,-0.019144,-0.26747,-0.48019,-0.61202,-0.56659,-0.38804,-0.15754,0.10252,0.33647,0.57096,0.81203,1.0342,1.289,1.4519,1.5142,1.4352,1.4447,1.4437,1.3727,1.4482,1.2915,1.0935,0.84514,0.61658,0.38177,0.1297,-0.11737,-0.35953,-0.55991,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,-1.0356,8
-0.61004,-0.52166,-0.31421,-0.061799,0.19174,0.46261,0.70402,0.94272,1.1333,1.3763,1.52,1.4339,1.3503,1.4351,1.441,1.2197,1.0016,0.78622,0.55532,0.29981,0.046732,-0.21237,-0.42899,-0.60147,-0.60317,-0.45512,-0.23173,0.011429,0.26483,0.4971,0.72924,0.96744,1.2181,1.4442,1.5605,1.5521,1.4271,1.3635,1.4623,1.5673,1.5683,1.3728,1.1081,0.88548,0.65458,0.40834,0.16531,-0.086335,-0.32701,-0.53738,-1.0379,-1.0379,-1.0379,-1.0379,-1.0379,-1.0379,-1.0379,-1.0379,-1.0379,-1.0379,-1.0379,-1.0379,-1.0379,-1.0379,-1.0379,-1.0379,-1.0379,-1.0379,-1.0379,-1.0379,-1.0379,-1.0379,-1.0379,-1.0379,-1.0379,-1.0379,-1.0379,-1.0379,-1.0379,-1.0379,8
-0.52195,-0.44389,-0.26846,-0.042542,0.19495,0.43231,0.68861,0.94347,1.1419,1.3856,1.4687,1.4092,1.4246,1.4443,1.3052,1.0794,0.82757,0.6232,0.36556,0.1175,-0.082671,-0.265,-0.45249,-0.52711,-0.46872,-0.29566,-0.078826,0.15885,0.39275,0.61752,0.86569,1.1097,1.3354,1.5442,1.6145,1.5593,1.4571,1.3874,1.3978,1.4767,1.528,1.363,1.1249,0.88017,0.64861,0.40612,0.17155,-0.069187,-0.29086,-0.45315,-1.0544,-1.0544,-1.0544,-1.0544,-1.0544,-1.0544,-1.0544,-1.0544,-1.0544,-1.0544,-1.0544,-1.0544,-1.0544,-1.0544,-1.0544,-1.0544,-1.0544,-1.0544,-1.0544,-1.0544,-1.0544,-1.0544,-1.0544,-1.0544,-1.0544,-1.0544,-1.0544,-1.0544,-1.0544,-1.0544,8
-0.65831,-0.55615,-0.3315,-0.12852,0.1524,0.39653,0.66625,0.8935,1.1334,1.3809,1.5588,1.4968,1.44,1.4867,1.4634,1.207,1.0082,0.78374,0.53976,0.2932,0.036454,-0.21486,-0.41132,-0.59227,-0.61316,-0.4662,-0.22916,0.020498,0.28638,0.55082,0.79969,1.0365,1.2506,1.5033,1.6256,1.5455,1.4318,1.4035,1.418,1.5668,1.553,1.2869,1.0344,0.8096,0.57308,0.32923,0.093345,-0.13343,-0.36458,-0.57457,-1.026,-1.026,-1.026,-1.026,-1.026,-1.026,-1.026,-1.026,-1.026,-1.026,-1.026,-1.026,-1.026,-1.026,-1.026,-1.026,-1.026,-1.026,-1.026,-1.026,-1.026,-1.026,-1.026,-1.026,-1.026,-1.026,-1.026,-1.026,-1.026,-1.026,8
-0.57095,-0.47891,-0.32282,-0.082836,0.14484,0.37234,0.65813,0.93163,1.1834,1.427,1.5471,1.4504,1.4885,1.5151,1.3946,1.1137,0.96556,0.756,0.49707,0.24043,-0.014771,-0.25903,-0.45595,-0.56539,-0.54878,-0.38296,-0.16964,0.084048,0.34537,0.54329,0.7622,0.97871,1.2194,1.4405,1.5372,1.5343,1.4387,1.3858,1.4137,1.461,1.5407,1.3918,1.1432,0.89737,0.64682,0.4129,0.16061,-0.092786,-0.31014,-0.48455,-1.0428,-1.0428,-1.0428,-1.0428,-1.0428,-1.0428,-1.0428,-1.0428,-1.0428,-1.0428,-1.0428,-1.0428,-1.0428,-1.0428,-1.0428,-1.0428,-1.0428,-1.0428,-1.0428,-1.0428,-1.0428,-1.0428,-1.0428,-1.0428,-1.0428,-1.0428,-1.0428,-1.0428,-1.0428,-1.0428,8
-0.91203,-0.79384,-0.66675,-0.37166,-0.046416,0.25337,0.58515,0.93315,1.2022,1.4585,1.5334,1.4864,1.4688,1.5365,1.4006,1.1697,0.92645,0.64017,0.37234,0.090104,-0.19703,-0.47371,-0.70531,-0.84733,-0.87871,-0.6911,-0.50341,-0.19407,0.12282,0.46608,0.77661,1.0701,1.3686,1.611,1.6058,1.6156,1.4876,1.5647,1.6576,1.712,1.5767,1.3011,1.0539,0.79471,0.50118,0.20927,-0.082935,-0.36577,-0.62856,-0.81183,-0.44901,-0.54617,-0.67607,-0.83208,-1.0168,-1.1334,-1.225,-1.2634,-1.2954,-1.2169,-1.0415,-0.87518,-0.70386,-0.609,-0.50326,-0.46653,-0.5552,-0.65008,-0.81333,-0.96713,-1.1262,-1.2671,-1.3349,-1.2988,-1.119,-0.9752,-0.85211,-0.67739,-0.4957,-0.39599,6
-0.63339,-0.53568,-0.33674,-0.079694,0.20419,0.45813,0.71329,0.97182,1.1971,1.4502,1.4363,1.4383,1.5106,1.4654,1.2648,1.0262,0.84312,0.61878,0.35084,0.096007,-0.15037,-0.39201,-0.52707,-0.60561,-0.53001,-0.32452,-0.095468,0.16013,0.40028,0.64087,0.87496,1.1098,1.33,1.5215,1.6335,1.5987,1.4688,1.3778,1.3993,1.5063,1.554,1.3587,1.1067,0.86588,0.63011,0.38951,0.14029,-0.099291,-0.33868,-0.52554,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,-1.0313,8
-0.5587,-0.47742,-0.29548,-0.11312,0.14806,0.42533,0.68538,0.92903,1.1413,1.3955,1.503,1.4231,1.4077,1.4122,1.2945,1.1317,0.88124,0.63104,0.39108,0.14344,-0.12598,-0.35711,-0.49631,-0.55377,-0.46045,-0.26297,-0.04282,0.20527,0.44359,0.674,0.90934,1.1342,1.3644,1.5119,1.6022,1.5206,1.4255,1.3516,1.4037,1.4977,1.539,1.3671,1.1055,0.88124,0.62683,0.40257,0.15308,-0.090851,-0.30258,-0.46341,-1.0487,-1.0487,-1.0487,-1.0487,-1.0487,-1.0487,-1.0487,-1.0487,-1.0487,-1.0487,-1.0487,-1.0487,-1.0487,-1.0487,-1.0487,-1.0487,-1.0487,-1.0487,-1.0487,-1.0487,-1.0487,-1.0487,-1.0487,-1.0487,-1.0487,-1.0487,-1.0487,-1.0487,-1.0487,-1.0487,8
-0.92733,-0.82837,-0.63512,-0.38248,-0.081505,0.23497,0.54315,0.85324,1.1851,1.4037,1.5587,1.5417,1.5895,1.6505,1.43,1.3141,1.0898,0.81329,0.50943,0.18381,-0.067341,-0.32271,-0.61073,-0.76346,-0.87261,-0.78658,-0.62315,-0.37006,-0.10307,0.19557,0.46031,0.75518,1.0397,1.3256,1.5921,1.6775,1.5986,1.5571,1.5839,1.6372,1.7003,1.4793,1.1749,0.87123,0.58397,0.28183,-0.024728,-0.32911,-0.6011,-0.82852,-0.44768,-0.5193,-0.66751,-0.83897,-0.98661,-1.1431,-1.2387,-1.3143,-1.2648,-1.143,-0.98554,-0.82033,-0.64949,-0.55368,-0.53175,-0.55396,-0.62408,-0.70196,-0.84717,-1.0049,-1.1446,-1.2747,-1.3274,-1.2649,-1.1191,-0.93232,-0.78096,-0.64195,-0.50283,-0.43187,6
-0.92076,-0.82156,-0.65346,-0.35802,-0.033815,0.3046,0.63277,0.94554,1.2533,1.5246,1.5496,1.4612,1.4758,1.5526,1.3678,1.0182,0.73899,0.49731,0.17572,-0.1258,-0.43238,-0.67613,-0.87152,-0.9301,-0.8062,-0.552,-0.26711,0.050416,0.35528,0.66944,0.949,1.2583,1.4932,1.573,1.5142,1.4266,1.477,1.5258,1.5335,1.6223,1.5967,1.381,1.0919,0.81251,0.51479,0.21135,-0.090401,-0.38499,-0.66825,-0.84608,-0.3898,-0.50607,-0.63379,-0.81189,-1.0096,-1.1828,-1.3075,-1.3768,-1.2964,-1.1421,-1.0278,-0.85607,-0.69247,-0.57053,-0.47737,-0.48502,-0.54555,-0.63291,-0.7981,-0.96482,-1.1356,-1.281,-1.3919,-1.3313,-1.1523,-0.96096,-0.76183,-0.59807,-0.41753,-0.37769,6
-0.57158,-0.4883,-0.28838,-0.10609,0.16608,0.43805,0.69703,0.89334,1.0983,1.3515,1.4703,1.3814,1.3694,1.4186,1.3229,1.1152,0.96144,0.71906,0.48689,0.25174,-0.009553,-0.26113,-0.46057,-0.58562,-0.55849,-0.37513,-0.1386,0.10118,0.35974,0.6001,0.84504,1.0742,1.3094,1.4977,1.5989,1.5495,1.4319,1.3686,1.4274,1.5359,1.5685,1.3714,1.1394,0.90398,0.68203,0.43188,0.19439,-0.066531,-0.29276,-0.50043,-1.0476,-1.0476,-1.0476,-1.0476,-1.0476,-1.0476,-1.0476,-1.0476,-1.0476,-1.0476,-1.0476,-1.0476,-1.0476,-1.0476,-1.0476,-1.0476,-1.0476,-1.0476,-1.0476,-1.0476,-1.0476,-1.0476,-1.0476,-1.0476,-1.0476,-1.0476,-1.0476,-1.0476,-1.0476,-1.0476,8
