att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,target
-0.70293,-0.63804,-0.44702,-0.19758,0.080479,0.37461,0.64745,0.90525,1.0754,1.2739,1.2873,1.3192,1.1686,0.97428,0.80283,0.61035,0.39331,0.14524,-0.048402,-0.27695,-0.56013,-0.68781,-0.71719,-0.53902,-0.2972,-0.012896,0.24193,0.54378,0.84842,1.1222,1.4315,1.7394,1.8656,1.6627,1.39,1.3474,1.2863,1.2797,1.3026,1.4125,1.5537,1.5802,1.464,1.1316,0.77667,0.51689,0.19152,-0.084467,-0.43315,-0.5865,-0.73318,-0.70504,-0.72387,-0.85822,-0.99154,-1.0782,-1.1986,-1.2999,-1.3455,-1.2983,-1.1963,-1.0757,-0.94802,-0.81712,-0.66734,-0.57099,-0.52588,-0.63481,-0.73994,-0.83944,-0.97228,-1.1029,-1.1771,-1.2785,-1.3305,-1.3204,-1.2015,-1.0845,-0.94845,-0.85366,0
-0.95734,-0.83823,-0.609,-0.32712,0.001917,0.2658,0.53778,0.8617,1.0101,1.1224,1.27,1.3771,1.3285,1.2701,1.1453,1.0056,0.89354,0.76205,0.42716,0.19597,-0.13751,-0.39593,-0.67033,-0.97011,-0.95194,-0.83074,-0.6404,-0.32532,0.003661,0.35689,0.67844,1.0437,1.3323,1.5071,1.4836,1.2702,1.2559,1.4195,1.4925,1.5539,1.5367,1.5824,1.4621,1.1748,0.82158,0.47302,0.077536,-0.23282,-0.49096,-0.80531,0.084569,-0.10831,-0.27744,-0.609,-0.8672,-1.1726,-1.376,-1.601,-1.718,-1.4903,-1.21,-0.96004,-0.63016,-0.36752,-0.12867,0.12609,-0.008999,-0.29313,-0.68699,-0.96195,-1.286,-1.5839,-1.6908,-1.6861,-1.434,-1.1381,-0.86793,-0.58295,-0.24565,-0.04574,1
-0.87396,-0.79702,-0.54995,-0.31897,-0.3147,0.087323,0.38954,0.76653,0.99432,1.0712,1.2757,1.4848,1.4664,1.4919,1.3359,1.2055,0.90913,0.76004,0.51308,0.1918,-0.14456,-0.47398,-0.79054,-0.95209,-0.84818,-0.63405,-0.37861,-0.056473,0.25411,0.61881,0.88057,0.67401,0.85012,1.2316,1.4864,1.5669,1.4129,1.4338,1.4424,1.5046,1.5076,1.5503,1.5085,1.0952,0.80244,0.4391,0.046068,-0.28079,-0.62779,-0.77534,-0.001219,-0.11901,-0.27146,-0.55217,-0.81791,-1.1237,-1.4264,-1.7022,-1.7074,-1.4825,-1.183,-0.90713,-0.68754,-0.4288,-0.12521,0.06331,-0.073601,-0.30327,-0.58443,-0.85262,-1.117,-1.4136,-1.5259,-1.6895,-1.5425,-1.3108,-1.0466,-0.80072,-0.48439,-0.21438,1
-0.89517,-0.79223,-0.55327,-0.26055,-0.23763,0.005918,0.28967,0.65272,0.71913,0.88194,0.9654,1.2284,1.4718,1.524,1.4768,1.3167,1.1848,0.9028,0.68404,0.44445,0.11654,-0.1291,-0.46933,-0.77552,-0.95848,-1.014,-0.86452,-0.54849,-0.2318,0.12394,0.47764,0.84723,1.2062,1.4766,1.5149,1.3733,1.3057,1.396,1.4727,1.5481,1.6609,1.7941,1.5356,1.1479,0.7844,0.37804,-0.031704,-0.37064,-0.6987,-0.92778,0.052565,0.026305,-0.16047,-0.44613,-0.77313,-1.0812,-1.3767,-1.6151,-1.6366,-1.5236,-1.2523,-0.94587,-0.60082,-0.27134,-0.02502,-0.077396,-0.23324,-0.46093,-0.79844,-1.0644,-1.3045,-1.4882,-1.5558,-1.5041,-1.3005,-1.0344,-0.77939,-0.58149,-0.23113,-0.10619,1
-0.62377,-0.52912,-0.29174,-0.012014,0.27321,0.45093,0.64004,0.74138,0.87495,0.96462,0.99329,0.9715,0.90804,0.77228,0.56238,0.49403,0.26728,0.012336,-0.21764,-0.48901,-0.63269,-0.80053,-0.7233,-0.47472,-0.18664,0.17515,0.50428,0.85592,1.1099,1.4282,1.6826,1.7989,1.6289,1.3849,1.1525,0.97857,0.97776,1.2374,1.5143,1.6602,1.8029,1.8306,1.5711,1.2307,0.89166,0.55464,0.22067,-0.12451,-0.45635,-0.5417,-0.47021,-0.57378,-0.76365,-0.95214,-1.1356,-1.3065,-1.4714,-1.5281,-1.3628,-1.2172,-1.0616,-0.83219,-0.68272,-0.50576,-0.42498,-0.42203,-0.55883,-0.7937,-1.0268,-1.1759,-1.3711,-1.5972,-1.5401,-1.4011,-1.2195,-1.0049,-0.8807,-0.68766,-0.55475,-0.49129,0
-0.81076,-0.79471,-0.5353,-0.27908,0.033343,0.35435,0.62658,0.85667,1.0598,1.1864,1.3203,1.3716,1.4088,1.3525,1.2385,1.1614,1.0064,0.82012,0.66259,0.34831,0.16709,-0.08636,-0.39123,-0.6736,-0.75016,-0.76925,-0.57067,-0.30635,-0.0554,0.27879,0.56125,0.87654,1.2187,1.411,1.4022,1.3739,1.3888,1.4007,1.4985,1.4548,1.4277,1.6018,1.4072,1.2076,0.84812,0.49347,0.13932,-0.18856,-0.45956,-0.69278,-0.16042,-0.078813,-0.30676,-0.38073,-0.60504,-0.88155,-1.1133,-1.4232,-1.5718,-1.6957,-1.5088,-1.2784,-1.1254,-0.83504,-0.59027,-0.2884,-0.33027,-0.48761,-0.71774,-0.89509,-1.1587,-1.4072,-1.633,-1.5542,-1.4048,-1.2369,-1.0593,-0.84645,-0.59504,-0.43133,1
-0.81511,-0.76668,-0.5471,-0.26724,0.017288,0.2699,0.55138,0.7472,0.97686,1.2121,1.263,1.3048,1.2633,1.2249,1.0739,0.9573,0.69051,0.5719,0.30911,0.087356,-0.18177,-0.46199,-0.6157,-0.84784,-0.81988,-0.70203,-0.46062,-0.17528,0.1362,0.49489,0.82633,1.1576,1.482,1.5713,1.3894,1.2492,1.2198,1.3419,1.292,1.3815,1.5081,1.7174,1.6481,1.3114,0.94332,0.49925,0.084215,-0.23877,-0.58956,-0.81562,-0.068333,-0.30306,-0.56843,-0.92424,-1.1702,-1.5284,-1.7625,-1.7107,-1.5181,-1.2039,-0.93194,-0.61347,-0.36233,-0.030336,0.25216,0.080668,-0.11925,-0.46863,-0.77965,-1.0839,-1.4396,-1.785,-1.7555,-1.494,-1.2228,-1.1094,-0.86644,-0.56088,-0.32844,-0.092804,0
-0.97111,-0.89517,-0.67831,-0.46735,-0.13819,0.19306,0.50278,0.8434,1.0057,1.1627,1.3212,1.3219,1.361,1.3839,1.3112,1.1694,1.0089,0.82196,0.60306,0.34904,0.035373,-0.28048,-0.63321,-0.86585,-0.97154,-0.91399,-0.69171,-0.42714,-0.11386,0.21393,0.55378,0.8577,1.2035,1.4858,1.4786,1.4408,1.4401,1.3728,1.4483,1.4602,1.5241,1.581,1.5118,1.1798,0.78865,0.42945,-0.008825,-0.36075,-0.63335,-0.87041,-0.034108,0.01912,-0.17592,-0.55603,-0.787,-1.0527,-1.3551,-1.6076,-1.6405,-1.488,-1.2821,-0.99882,-0.69072,-0.37192,-0.17046,0.014035,-0.085008,-0.28813,-0.57271,-0.84959,-1.1695,-1.4077,-1.5415,-1.5756,-1.4846,-1.2275,-0.94835,-0.64509,-0.3502,-0.12051,1
-0.9564,-0.99586,-0.71986,-0.44206,-0.13623,0.19093,0.53167,0.79038,0.96422,1.1813,1.3499,1.4422,1.4739,1.422,1.2694,1.1477,0.95463,0.78798,0.48161,0.31967,0.060248,-0.27583,-0.60223,-0.89653,-1.1059,-1.0458,-0.79114,-0.47542,-0.12159,0.24406,0.58325,0.90158,1.2109,1.5394,1.5651,1.5187,1.6137,1.4826,1.4252,1.3648,1.5136,1.725,1.5443,1.1849,0.82559,0.42292,0.028946,-0.33877,-0.66887,-0.9458,-0.1393,-0.18933,-0.43701,-0.72504,-0.85063,-0.87511,-0.99027,-1.2215,-1.4157,-1.5123,-1.3259,-1.0831,-0.8147,-0.62272,-0.30406,-0.12963,-0.15693,-0.32892,-0.57568,-0.81331,-1.0877,-1.3383,-1.3998,-1.4338,-1.2989,-1.0753,-1.0234,-0.72458,-0.46246,-0.1887,1
-0.75488,-0.70803,-0.52619,-0.23195,0.051819,0.37042,0.65695,0.938,1.1607,1.2947,1.4618,1.589,1.479,1.3085,1.1621,0.98126,0.77705,0.54023,0.36704,0.12766,-0.098784,-0.40527,-0.64491,-0.74498,-0.8726,-0.73572,-0.52143,-0.21464,0.029192,0.36946,0.69697,0.98697,1.315,1.5852,1.5325,1.3506,1.3304,1.3937,1.5351,1.6602,1.7075,1.7257,1.4294,1.0778,0.76671,0.40061,0.073191,-0.18934,-0.5033,-0.71638,-0.4911,-0.62414,-0.79309,-0.9587,-1.1575,-1.2339,-1.2268,-1.3608,-1.4122,-1.2613,-1.0939,-0.94018,-0.84643,-0.69319,-0.52537,-0.26639,-0.13915,-0.31147,-0.52853,-0.70059,-0.91284,-1.0765,-1.2684,-1.3845,-1.4612,-1.3275,-1.1596,-0.92374,-0.71785,-0.56712,0
-1.0775,-0.90133,-0.67822,-0.3751,-0.048433,0.26982,0.37269,0.68249,0.87587,1.0485,1.3059,1.5284,1.5536,1.4966,1.3527,1.1971,1.0255,0.71636,0.59145,0.43331,0.11937,-0.043946,-0.17102,-0.48474,-0.80774,-0.96739,-0.95565,-0.73349,-0.4195,-0.073717,0.29688,0.65013,0.99617,1.3541,1.5239,1.4758,1.5409,1.5382,1.5352,1.5891,1.6447,1.55,1.3757,1.0632,0.76805,0.3789,-0.006752,-0.32691,-0.67032,-0.90729,-0.048562,-0.037128,-0.073502,-0.45989,-0.70242,-1.0068,-1.2834,-1.6133,-1.6647,-1.473,-1.2168,-0.89615,-0.64529,-0.37493,-0.11311,0.043471,-0.086532,-0.27047,-0.61556,-0.91812,-1.2145,-1.4475,-1.5561,-1.526,-1.406,-1.1783,-1.0275,-0.74026,-0.46161,-0.18745,1
-1.0493,-0.90167,-0.67551,-0.34802,-0.16752,-0.089535,0.22831,0.58331,0.81617,1.0835,1.3169,1.4232,1.5021,1.5328,1.4257,1.2014,0.94541,0.81045,0.54729,0.26666,0.044242,-0.30786,-0.63847,-0.91677,-1.1206,-0.98577,-0.74931,-0.42992,-0.085132,0.28247,0.65258,0.98575,1.3408,1.5734,1.6883,1.4805,1.3848,1.5375,1.5487,1.6596,1.562,1.2415,1.0548,1.1141,0.78248,0.41136,0.066215,-0.298,-0.6578,-0.92721,-0.10548,-0.017935,-0.14123,-0.4903,-0.78502,-1.0112,-1.2869,-1.5508,-1.6241,-1.4403,-1.1658,-0.92892,-0.63926,-0.41588,-0.13749,-0.007719,-0.081609,-0.21045,-0.46313,-0.71492,-1.0251,-1.3028,-1.4993,-1.5916,-1.4506,-1.2673,-1.0712,-0.74675,-0.41002,-0.16285,1
-0.98753,-0.90501,-0.7494,-0.44616,-0.12106,0.21615,0.36848,0.60212,0.87587,1.1703,1.3624,1.5002,1.5712,1.4485,1.2194,1.0955,0.86938,0.63216,0.34932,0.11006,-0.18321,-0.50864,-0.80932,-1.0631,-1.0327,-0.81582,-0.59207,-0.25963,0.071485,0.40374,0.80595,1.13,1.4418,1.5587,1.7118,1.5847,1.5401,1.6416,1.6032,1.5948,1.6868,1.5016,1.2254,0.88149,0.55884,0.20856,-0.13781,-0.45072,-0.74998,-0.94552,-0.1461,-0.083838,-0.22416,-0.43102,-0.71491,-0.95961,-1.204,-1.4265,-1.5979,-1.4898,-1.2514,-0.98589,-0.74152,-0.45543,-0.2758,-0.16183,-0.28595,-0.43623,-0.6771,-0.93264,-1.188,-1.3123,-1.3853,-1.3163,-1.1998,-0.97899,-0.75666,-0.57127,-0.40412,-0.18931,1
-0.74992,-0.57638,-0.47861,-0.261,-0.18617,0.17313,0.55126,0.89187,1.1909,1.3714,1.5456,1.6583,1.8032,1.8213,1.5985,1.5607,1.2883,1.0355,0.73601,0.37665,0.35781,0.23639,0.073564,-0.031896,-0.069709,-0.38774,-0.59528,-0.79096,-0.59392,-0.34864,-0.022191,0.32424,0.68246,1.0405,1.2329,1.264,1.2423,1.0957,1.0405,1.0376,1.1742,1.3233,1.344,1.2942,1.083,0.71416,0.35148,-0.0012,-0.33692,-0.55697,-0.53353,-0.51786,-0.60219,-0.77019,-0.91296,-1.1712,-1.3732,-1.5784,-1.6968,-1.5034,-1.2769,-0.99556,-0.69981,-0.47415,-0.24799,-0.037216,-0.20285,-0.42541,-0.64625,-0.86156,-1.0666,-1.2552,-1.3564,-1.402,-1.339,-1.4204,-1.3496,-1.1673,-0.964,-0.67932,0
-0.95592,-0.81573,-0.59844,-0.30622,0.019026,0.31704,0.59531,0.97598,1.1513,1.2602,1.4779,1.4683,1.4516,1.2495,1.072,0.92599,0.74408,0.41799,0.29633,0.055795,-0.261,-0.5022,-0.81718,-0.87061,-0.72933,-0.59663,-0.3288,-0.000294,0.30636,0.66541,1.0159,1.3177,1.5336,1.6249,1.5342,1.4674,1.5221,1.6824,1.6278,1.5548,1.5068,1.3161,0.97755,0.77354,0.45428,0.47897,0.13169,-0.25599,-0.61335,-0.86518,-0.33496,-0.53039,-0.59548,-0.76302,-0.98521,-1.1873,-1.301,-1.4591,-1.407,-1.3282,-1.0921,-0.87496,-0.65996,-0.45583,-0.16584,-0.013697,-0.20201,-0.39582,-0.64076,-0.82322,-1.0621,-1.2915,-1.4403,-1.4826,-1.4516,-1.2911,-1.1183,-0.94029,-0.65869,-0.50069,1
-0.71843,-0.63346,-0.43136,-0.14303,0.10074,0.082495,0.4172,0.75191,1.0507,1.1713,1.3218,1.4984,1.5116,1.5104,1.401,1.2731,1.0535,0.92279,0.7151,0.50061,0.39352,0.037055,-0.29687,-0.62891,-0.77062,-0.85621,-0.73344,-0.51199,-0.23365,0.078312,0.40894,0.75568,0.96306,1.2124,1.4624,1.4484,1.4923,1.4071,1.4092,1.4638,1.4048,1.3235,1.3755,1.1769,0.82961,0.53386,0.1602,-0.19161,-0.43246,-0.6149,-0.44166,-0.5614,-0.76628,-0.95818,-1.128,-1.405,-1.5978,-1.6345,-1.4845,-1.2423,-1.0564,-0.79483,-0.56182,-0.26685,-0.029929,0.0929,-0.076362,-0.29373,-0.50592,-0.81966,-1.0224,-1.2708,-1.4978,-1.5781,-1.5676,-1.4075,-1.212,-1.0082,-0.81302,-0.51283,1
-0.76843,-0.66744,-0.43812,-0.30189,-0.034921,0.26975,0.52887,0.80516,0.98751,1.1327,1.2438,1.3889,1.3995,1.3444,1.2827,1.1444,0.97251,0.70001,0.55399,0.34018,0.085367,-0.15573,-0.38864,-0.65997,-0.74331,-0.82704,-0.6586,-0.38973,-0.06458,0.26407,0.59736,0.93349,1.2716,1.5465,1.6227,1.516,1.4408,1.4439,1.4882,1.6516,1.7171,1.7779,1.4675,1.0996,0.75847,0.41847,0.061385,-0.25459,-0.5629,-0.7112,-0.47289,-0.5761,-0.76422,-0.89477,-1.0801,-1.3062,-1.4368,-1.4483,-1.3291,-1.162,-1.0045,-0.85116,-0.68319,-0.50685,-0.32535,-0.28453,-0.37895,-0.56489,-0.74714,-0.92301,-1.118,-1.3414,-1.4288,-1.4812,-1.3297,-1.1646,-1.0305,-0.83877,-0.66214,-0.49394,1
-0.89389,-0.91029,-0.69409,-0.37172,-0.097822,0.23813,0.45083,0.75621,0.93154,1.2195,1.2564,1.3409,1.4432,1.4163,1.3801,1.2077,0.99662,0.67356,0.41691,0.20729,0.03605,-0.2395,-0.56298,-0.85132,-0.9269,-0.89511,-0.72477,-0.41897,-0.085773,0.2634,0.61188,0.97427,1.3135,1.3763,1.4402,1.3991,1.4,1.4429,1.473,1.507,1.5887,1.5977,1.5047,1.1009,0.72362,0.33251,-0.033859,-0.35086,-0.6882,-0.85838,-0.027967,0.074375,-0.054454,-0.35527,-0.72838,-1.0139,-1.373,-1.589,-1.7168,-1.5243,-1.2551,-0.93168,-0.67302,-0.27554,-0.086993,-0.039432,-0.20908,-0.41376,-0.77589,-1.0116,-1.337,-1.5597,-1.6,-1.502,-1.2848,-1.1063,-0.94193,-0.64478,-0.35378,-0.10552,1
-1.0326,-1.0031,-0.78861,-0.40515,-0.093069,0.2238,0.52582,0.91317,1.0646,1.3506,1.4826,1.5376,1.4687,1.3161,1.1255,0.86978,0.65996,0.528,0.24307,0.016316,-0.31748,-0.60774,-0.88341,-1.0089,-0.95692,-0.65979,-0.42719,-0.10451,0.22705,0.56345,0.87149,1.1855,1.3829,1.4345,1.6157,1.5539,1.5321,1.5106,1.5432,1.6089,1.6657,1.4404,1.2039,0.8947,0.54333,0.23535,-0.1166,-0.41436,-0.71973,-0.9468,-0.083222,0.011845,-0.23146,-0.48377,-0.75108,-1.0159,-1.2747,-1.5479,-1.577,-1.4394,-1.2288,-0.86967,-0.66086,-0.34548,-0.14433,-0.040585,-0.18782,-0.37992,-0.62397,-0.8255,-1.1404,-1.4078,-1.5576,-1.5069,-1.2473,-1.0655,-0.9056,-0.71851,-0.40621,-0.19697,1
-1.0792,-0.99962,-0.71245,-0.40911,-0.061301,0.25673,0.43989,0.77511,0.96243,1.173,1.3277,1.4619,1.455,1.3531,1.2872,1.0343,0.78838,0.62525,0.382,0.21535,-0.15107,-0.46621,-0.7742,-1.0468,-1.0611,-0.89536,-0.62689,-0.32478,0.033559,0.36638,0.70527,1.0584,1.3338,1.5436,1.6199,1.4732,1.3552,1.4639,1.5034,1.4411,1.5679,1.469,1.4069,1.0787,0.68176,0.39679,0.048594,-0.35009,-0.6837,-0.97729,-0.082947,0.017692,0.002217,-0.33246,-0.60133,-0.89928,-1.1895,-1.4699,-1.6746,-1.6537,-1.3249,-1.0612,-0.79746,-0.51484,-0.27556,-0.16419,-0.010565,-0.04421,-0.2448,-0.48301,-0.82361,-1.1521,-1.4132,-1.6128,-1.6098,-1.4,-1.0729,-0.81686,-0.54452,-0.21517,1
